temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,0.0,contacts,2500,4.9516,2.7491921431576953,1.3070422756289615,1.3070422756289615,1.3070422756289615,1,1912.7154848889456,-0.12560000000000038,-0.04568614831546021,0.13891234646351633,0.12003526229380435,geyer_initial_positive_sequence
0,0.0,rg,2500,3.04481881416661,0.5746459296406741,1.247466370018933,1.247466370018933,1.247466370018933,1,2004.0620413374807,0.022795031584305736,0.03966795970965889,0.01767347679438151,0.0877761736278163,geyer_initial_positive_sequence
0,0.0,rg2,2500,9.601139555555555,3.6807957292110856,1.356367884382815,1.356367884382815,1.356367884382815,1,1843.1577662557008,0.16720711111111086,0.045426892284225945,0.11498293320400937,0.089455294694455,geyer_initial_positive_sequence
0,0.0,ree2,2500,60.8256,40.88217196578479,1.0790809903485057,1.0790809903485057,1.0790809903485057,1,2316.7862490030398,1.4271999999999991,0.03491008259528028,1.236409252634418,0.0821874141817137,geyer_initial_positive_sequence
0,0.0,m_long_fixed,500,0.194,0.6327432338634684,1.0,1.0,5.0,5,500.0,-0.027999999999999997,-0.04425175727132589,0.05499090833947007,0.23706298538210296,geyer_initial_positive_sequence
0,0.0,m_global_scaled,500,0.516,1.1479303114736537,1.0,1.0,5.0,5,500.0,0.040000000000000036,0.03484532083541735,0.039293765408777014,0.09582463229739767,geyer_initial_positive_sequence
0,0.0,smax,500,3.28,1.7220917513303409,1.0,1.0,5.0,5,500.0,-0.02400000000000002,-0.013936539665473499,0.04472135954999579,0.0696826983273675,geyer_initial_positive_sequence
0,0.0,largest_component_fraction,500,0.10933333333333334,0.05740305837767802,1.0,1.0,5.0,5,500.0,-0.0007999999999999813,-0.013936539665473162,0.0014907119849998612,0.06968269832736751,geyer_initial_positive_sequence
0,0.0,energy,2500,0.0,0.0,1.0,1.0,1.0,1,2500.0,0.0,0.0,0.0,0.0,constant_series
1,0.2,contacts,2500,6.9508,3.4874029534884547,1.5347335263203412,1.5347335263203412,1.5347335263203412,1,1628.9472778990958,-0.11759999999999948,-0.03372136847058755,0.159090414544686,0.13821173131652448,geyer_initial_positive_sequence
1,0.2,rg,2500,2.836097248863839,0.550319862028003,1.3671833255289574,1.3671833255289574,1.3671833255289574,1,1828.5770118157056,0.04524185836335182,0.08221011358127156,0.03163239097581399,0.15569724901441678,geyer_initial_positive_sequence
1,0.2,rg2,2500,8.346299555555557,3.326248591490108,1.3238333665283717,1.3238333665283717,1.3238333665283717,1,1888.45519625783,0.26951644444444334,0.08102715026591086,0.1889948850540477,0.1479558019316017,geyer_initial_positive_sequence
1,0.2,ree2,2500,50.3664,35.78645764866928,1.054007693663936,1.054007693663936,1.054007693663936,1,2371.899194881124,1.0208000000000013,0.028524756767535492,1.086406480098494,0.09131946034120875,geyer_initial_positive_sequence
1,0.2,m_long_fixed,500,0.448,1.1590064710777073,1.0043096860260134,1.0043096860260134,5.021548430130068,5,497.85440383281247,-0.04799999999999999,-0.041414781709861355,0.11088733020503289,0.3019827833010725,geyer_initial_positive_sequence
1,0.2,m_global_scaled,500,0.976,1.6743428561677565,1.0,1.0,5.0,5,500.0,-0.008000000000000007,-0.004777993927904613,0.12289833196589772,0.22098221916558816,geyer_initial_positive_sequence
1,0.2,smax,500,4.314,2.2959538322884456,1.0,1.0,5.0,5,500.0,0.04400000000000048,0.019164148416758175,0.1455472431892818,0.1742195310614358,geyer_initial_positive_sequence
1,0.2,largest_component_fraction,500,0.1438,0.07653179440961486,1.0,1.0,5.0,5,500.0,0.001466666666666644,0.01916414841675767,0.004851574772976068,0.1742195310614361,geyer_initial_positive_sequence
1,0.2,energy,2500,-0.278032,0.13949611813953822,1.5347335263203403,1.5347335263203403,1.5347335263203403,1,1628.9472778990967,0.004703999999999986,0.03372136847058759,0.00636361658178746,0.13821173131652492,geyer_initial_positive_sequence
2,0.35,contacts,2500,9.0612,3.9583651372757416,1.4808679745306734,1.4808679745306734,1.4808679745306734,1,1688.1991122755671,-0.18319999999999936,-0.046281733404231314,0.22956863897318414,0.16623024334052602,geyer_initial_positive_sequence
2,0.35,rg,2500,2.6135903083101346,0.5334982352117014,1.3241149088324304,1.3241149088324304,1.3241149088324304,1,1888.0536600893906,-0.01294750230016728,-0.024269063036411895,0.023280327395227726,0.09553742986172149,geyer_initial_positive_sequence
2,0.35,rg2,2500,7.1154746666666675,3.0444410425569317,1.3093809191984804,1.3093809191984804,1.3093809191984804,1,1909.2992446616229,-0.07164622222222228,-0.02353345695341462,0.13483765213684876,0.0995417170681577,geyer_initial_positive_sequence
2,0.35,ree2,2500,41.4696,31.737502671760424,1.2051460336471758,1.2051460336471758,1.2051460336471758,1,2074.43739613378,-2.4208,-0.07627569267300899,1.8523768083195156,0.17594326994633258,geyer_initial_positive_sequence
