T,E_mean,E_std,C_mean,C_std,Rg_mean,Rg_std,Rg_mean_lattice,Rg_std_lattice,local_acc_rate,Rg2_mean,Rg2_std,Rg2_mean_lattice,Rg2_std_lattice,Ree2_mean,Ree2_std,Ree2_mean_lattice,Ree2_std_lattice,m_long_mean,m_long_std,Smax_mean,Smax_std,largest_component_fraction_mean,largest_component_fraction_std,n_structural_samples,m_long_fixed_mean,m_long_fixed_std,m_global_scaled_mean,m_global_scaled_std,state_changing_acceptance_rate,K
nan,0.0,0.0,4.9516,2.7491921431576953,3.04481881416661,0.5746459296406741,3.04481881416661,0.5746459296406741,0.6162033333333333,9.601139555555555,3.6807957292110856,9.601139555555555,3.6807957292110856,60.8256,40.88217196578479,60.8256,40.88217196578479,0.194,0.6327432338634684,3.28,1.7220917513303409,0.10933333333333334,0.05740305837767802,1000,0.194,0.6327432338634684,0.516,1.1479303114736537,0.61423,-0.0
nan,-0.278032,0.13949611813953822,6.9508,3.4874029534884547,2.836097248863839,0.550319862028003,2.836097248863839,0.550319862028003,0.5376033333333333,8.346299555555557,3.326248591490108,8.346299555555557,3.326248591490108,50.3664,35.78645764866928,50.3664,35.78645764866928,0.448,1.1590064710777073,4.314,2.2959538322884456,0.1438,0.07653179440961486,1000,0.448,1.1590064710777073,0.976,1.6743428561677565,0.53568,0.2
nan,-1.1099969999999997,0.4848997293162782,9.0612,3.9583651372757416,2.6135903083101346,0.5334982352117014,2.6135903083101346,0.5334982352117014,0.46092,7.1154746666666675,3.0444410425569317,7.1154746666666675,3.0444410425569317,41.4696,31.737502671760424,41.4696,31.737502671760424,0.87,1.4727864746798838,5.404,3.0319604219052727,0.1801333333333333,0.10106534739684242,1000,0.87,1.4727864746798838,1.738,2.1673384599549745,0.45908333333333334,0.35
nan,-2.162295,0.8930758761018014,10.678,4.410251240008895,2.482985367546942,0.5226178740968928,2.482985367546942,0.5226178740968928,0.40534333333333333,6.438345777777777,2.8617922581372017,6.438345777777777,2.8617922581372017,36.1448,29.54340252848341,36.1448,29.54340252848341,1.144,1.8163876238292307,6.39,3.7637614164556177,0.213,0.12545871388185395,1000,1.144,1.8163876238292307,2.218,2.5318917828374894,0.40344,0.45
nan,-3.947504000000001,1.420241199579846,13.0496,4.69501223001602,2.2939725252713496,0.472673069973279,2.2939725252713496,0.472673069973279,0.34384333333333333,5.485729777777778,2.4527644359052663,5.485729777777778,2.4527644359052663,28.7968,25.253093073126706,28.7968,25.253093073126706,2.046,2.4754563215698235,8.364,4.6073315487383795,0.2788,0.15357771829127934,1000,2.046,2.4754563215698235,3.54,3.1522055770523596,0.34193666666666667,0.55
nan,-6.4157470000000005,1.900916710298218,15.1852,4.499211148634836,2.1224867553399043,0.3871103432499952,2.1224867553399043,0.3871103432499952,0.2875333333333333,4.654804444444444,1.8455173690022235,4.654804444444444,1.8455173690022235,22.4664,19.913695564610805,22.4664,19.913695564610805,2.49,2.631710470397532,10.026,5.002531759019627,0.3342,0.16675105863398754,1000,2.49,2.631710470397532,4.296,3.3064155818650502,0.28554666666666667,0.65
nan,-9.726525,2.3137403131887986,17.2916,4.113316112335641,1.9868593408672586,0.31545762815959544,1.9868593408672586,0.31545762815959544,0.23490333333333333,4.047123555555555,1.432654941834793,4.047123555555555,1.432654941834793,17.7816,15.951887080844072,17.7816,15.951887080844072,3.334,2.727351095843731,11.918,4.981493350392029,0.39726666666666666,0.16604977834640094,1000,3.334,2.727351095843731,5.422,3.262501494252531,0.23305,0.75
nan,-13.734725,2.9461260872330293,19.01,4.077683165720456,1.9002843370065092,0.274793447024727,1.9002843370065092,0.274793447024727,0.1952,3.6865919999999996,1.1837945201891362,3.6865919999999996,1.1837945201891362,14.6832,13.399658121011894,14.6832,13.399658121011894,4.28,3.0035978425881185,13.932,5.459246834500159,0.4644,0.1819748944833386,1000,4.28,3.0035978425881185,6.668,3.363001040737276,0.19326333333333334,0.85
nan,-18.512441,3.428674141562449,20.5124,3.799084921398836,1.8270361655916287,0.23423484098517294,1.8270361655916287,0.23423484098517294,0.16247,3.3929271111111112,0.9875143200315917,3.3929271111111112,0.9875143200315917,12.5208,11.589476578344682,12.5208,11.589476578344682,4.634,3.122826283993396,15.248,5.270910357803479,0.5082666666666666,0.17569701192678264,1000,4.634,3.122826283993396,7.108,3.46241765245038,0.16051666666666667,0.95
nan,-24.037587000000002,3.7735648993930133,21.8028,3.422734602624048,1.7642703321288586,0.18501644267149847,1.7642703321288586,0.18501644267149847,0.13493666666666668,3.146880888888889,0.7346859199837844,3.146880888888889,0.7346859199837844,10.6424,9.680750086641014,10.6424,9.680750086641014,5.146,3.015407766787106,16.828,4.870566291510671,0.5609333333333334,0.16235220971702233,1000,5.146,3.015407766787106,7.982,3.34210652134249,0.13293,1.05
