temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,0.0,contacts,2500,5.004,2.789979211392085,1.3566202356017176,1.3566202356017176,1.3566202356017176,1,1842.8149119352813,-0.03680000000000039,-0.013190062438364443,0.0919391102850143,0.080287336581348,geyer_initial_positive_sequence
0,0.0,rg,2500,3.042886388458775,0.5788484586171271,1.137004420962803,1.137004420962803,1.137004420962803,1,2198.7601401611328,-0.0010710211177151763,-0.0018502616734505143,0.014317822584963088,0.06481755645376455,geyer_initial_positive_sequence
0,0.0,rg2,2500,9.594223111111113,3.7300291897575892,1.1326688046759368,1.1326688046759368,1.1326688046759368,1,2207.1765282838037,-0.010839111111110356,-0.0029059051711642983,0.09725641638269873,0.0698951932673893,geyer_initial_positive_sequence
0,0.0,ree2,2500,60.4656,41.37507482337645,1.0961436768930706,1.0961436768930706,1.0961436768930706,1,2280.722913155003,-0.985599999999998,-0.023821104957691706,2.4584035144784524,0.16435015595810068,geyer_initial_positive_sequence
0,0.0,m_long_fixed,500,0.194,0.6421557443486743,1.0693015297164639,1.0693015297164639,5.346507648582319,5,467.5949543741699,-0.06,-0.09343527723302825,0.042237424163885755,0.1868705544660565,geyer_initial_positive_sequence
0,0.0,m_global_scaled,500,0.42,0.9610411021387171,1.0849874404504116,1.0849874404504116,5.4249372022520586,5,460.83482753720597,-0.03999999999999998,-0.0416215288929717,0.054772255750516606,0.1352699689021581,geyer_initial_positive_sequence
0,0.0,smax,500,3.242,1.4517010711575575,1.0800507080642068,1.0800507080642068,5.400253540321033,5,462.9412269875351,-0.0040000000000000036,-0.0027553881990391334,0.06177378084592196,0.10332705746396735,geyer_initial_positive_sequence
0,0.0,largest_component_fraction,500,0.10806666666666666,0.04839003570525192,1.0800507080642068,1.0800507080642068,5.400253540321033,5,462.9412269875351,-0.00013333333333333253,-0.0027553881990391143,0.0020591260281973994,0.10332705746396723,geyer_initial_positive_sequence
0,0.0,energy,2500,0.0,0.0,1.0,1.0,1.0,1,2500.0,0.0,0.0,0.0,0.0,constant_series
1,0.2,contacts,2500,7.1644,3.51723934926243,1.5446693070238657,1.5446693070238657,1.5446693070238657,1,1618.4693957678114,0.2551999999999994,0.07255690462280175,0.17953450921758737,0.14500008368976866,geyer_initial_positive_sequence
1,0.2,rg,2500,2.798683900674398,0.5510744874992852,1.3118620027401957,1.3118620027401957,1.3118620027401957,1,1905.6882467653163,-0.04310768986297209,-0.078224796902847,0.02651808993538525,0.131816823026456,geyer_initial_positive_sequence
1,0.2,rg2,2500,8.136314666666667,3.2913596104769103,1.2726909653842622,1.2726909653842622,1.2726909653842622,1,1964.3417514519542,-0.26020622222222123,-0.07905736626102608,0.16259148906157206,0.13999213060091034,geyer_initial_positive_sequence
1,0.2,ree2,2500,49.7,35.60788115010496,1.2186585412405755,1.2186585412405755,1.2186585412405755,1,2051.435997367268,-2.1552000000000007,-0.060525926575489254,1.1846241598076583,0.09211443910894802,geyer_initial_positive_sequence
1,0.2,m_long_fixed,500,0.462,1.058563177141544,1.089471855043389,1.089471855043389,5.447359275216945,5,458.9379685995533,-0.0040000000000000036,-0.003778706917428652,0.07110555533852471,0.18893534587143238,geyer_initial_positive_sequence
1,0.2,m_global_scaled,500,1.0,1.6099689437998486,1.126543209876543,1.126543209876543,5.632716049382715,5,443.8356164383562,0.16000000000000003,0.09938079899999068,0.15760710643876438,0.2670858973124749,geyer_initial_positive_sequence
1,0.2,smax,500,4.086,2.175914520379879,1.0535466991537201,1.0535466991537201,5.267733495768601,5,474.58741069725124,0.05999999999999961,0.027574612622891362,0.19200000000000014,0.23897997606506022,geyer_initial_positive_sequence
1,0.2,largest_component_fraction,500,0.1362,0.07253048401266264,1.0535466991537201,1.0535466991537201,5.267733495768601,5,474.58741069725124,0.0020000000000000018,0.02757461262289156,0.006400000000000002,0.23897997606506005,geyer_initial_positive_sequence
1,0.2,energy,2500,-0.286576,0.1406895739704972,1.5446693070238653,1.5446693070238653,1.5446693070238653,1,1618.4693957678119,-0.01020799999999994,-0.07255690462280148,0.0071813803687034924,0.14500008368976852,geyer_initial_positive_sequence
2,0.35,contacts,2500,9.1948,4.07362896690408,1.5880262927454765,1.5880262927454765,1.5880262927454765,1,1574.281239183923,0.005599999999999383,0.0013746956449632996,0.08744003659651577,0.0613703412930112,geyer_initial_positive_sequence
2,0.35,rg,2500,2.6028995077620407,0.5200106166041392,1.3905238659466495,1.3905238659466495,1.3905238659466495,1,1797.8835611699728,-0.010217478380856182,-0.019648595729795056,0.009567899115014942,0.05610880313980667,geyer_initial_positive_sequence
2,0.35,rg2,2500,7.04549688888889,2.93544370289306,1.3648462886240527,1.3648462886240527,1.3648462886240527,1,1831.708098441132,-0.06118044444444504,-0.020841975059561847,0.04556773494859795,0.04683297295739822,geyer_initial_positive_sequence
2,0.35,ree2,2500,40.7952,31.25778714112693,1.1305265481930449,1.1305265481930449,1.1305265481930449,1,2211.3589495052784,-1.363199999999999,-0.04361153250693139,0.7768094747104963,0.06296031101352764,geyer_initial_positive_sequence
