baseline,model,temperature_index,temperature,n_seeds,ess_contacts_min,ess_contacts_median,ess_contacts_total,tau_contacts_max,ess_rg_min,ess_rg_median,tau_rg_max,drift_contacts_max,seed_mean_contacts_std,seed_mean_rg_std,rhat_contacts,rhat_rg
final_joint_baseline_44mer,hs,11,292.56,10,1239.7713256233003,1408.8936572354185,14058.439919949995,1.209900542945586,1269.130450010694,1360.1413737037346,1.181911599384729,0.07219938241693875,0.07848116546875007,0.009625525322667553,0.9996877153062647,0.9999713370807064
final_joint_baseline_44mer,hs,12,293.729,10,1323.2272475573031,1403.4380361487283,14144.161636044622,1.133592134509792,1374.0382597754458,1463.8786100233378,1.0916726585511087,0.07145594807029039,0.10224371754674089,0.010360253656737328,0.9998521078105099,0.9999886862084592
final_joint_baseline_44mer,hs,13,294.903,10,1258.3905207724772,1446.0259911464907,14142.09644229655,1.1919988073966166,1244.871977394063,1444.0979592124909,1.2049431806955813,0.1496880935605435,0.07083125487146677,0.003819796379607881,1.0000232516185965,0.9997462746010309
final_joint_baseline_44mer,hs,14,296.082,10,1124.0112825354606,1478.2031194794654,13992.965282377514,1.3345061773903302,1203.313236266588,1438.2496629094694,1.2465582150944465,0.13278211623064756,0.1112683243335678,0.010091672210089435,1.0002860844339108,1.000215320967647
final_joint_baseline_44mer,hs,15,297.266,10,1198.304572381413,1429.5704543347929,14176.433897420373,1.2517685691702085,1290.9101217591417,1466.2001756018449,1.161970903098915,0.0990520857888339,0.08883242651194469,0.0055975105360932574,1.0000300536601157,0.999638720800628
final_joint_baseline_44mer,hs,16,298.454,10,1125.137272505932,1443.9961997092155,14037.253727784342,1.3331706598423896,955.775096344533,1450.5796034581558,1.569406867511944,0.12337485593179438,0.07134591789303693,0.0061007947671597685,0.9997941688461491,0.999664921335959
final_joint_baseline_44mer,hs,17,299.647,10,1262.7598750810548,1494.1312600593342,14670.413442307086,1.1878742978776682,1187.6638670719822,1490.440020708224,1.2629836114304283,0.1205087269001777,0.12852131686568144,0.009746260635439227,1.000287237053786,1.0003013166493513
final_joint_baseline_44mer,hs,18,300.845,10,692.7484121985574,1429.517916356292,13192.837466844161,2.1652882541289262,1178.4254716162,1442.539013705014,1.2728849096776256,0.12147775349880889,0.1098989636994918,0.006811777840724339,1.0001465674798222,1.0000176242417573
final_joint_baseline_44mer,hs,19,302.047,10,1080.1146342013626,1457.3377837111775,13941.141437386206,1.388741484008409,1137.2818064955043,1337.90415154246,1.3189343146376356,0.07952183050337631,0.15001257725048683,0.010917586344387288,1.0003278706660896,1.000196095226005
final_joint_baseline_44mer,hs,20,303.254,10,1034.3303589848506,1414.6588657680772,13786.769123812102,1.4502136449636684,1270.5370808495431,1420.4153657213901,1.1806030871582487,0.08293015154019212,0.1032489117510584,0.009161321371948984,0.9998630877651047,0.9998462472570321
final_joint_baseline_44mer,hs,21,304.467,10,827.5760569208904,1474.0957082058317,13665.18689117742,1.8125222297766257,1289.5672255660534,1446.054817105788,1.163180926330985,0.1108563572249953,0.12086988412705986,0.006448502609760829,0.9999930777779943,0.9998848684193451
final_joint_baseline_44mer,hs,22,305.683,10,1337.4181257852206,1453.944140289013,14427.813507446954,1.1215639829311606,1307.2940078738634,1491.0626039696638,1.1474083036910319,0.10526716198900649,0.11984738443351853,0.00727550876044767,1.0000780160910616,0.9997921354385352
final_joint_baseline_44mer,hs,23,306.905,10,1305.448795913403,1500.0,14678.970203626854,1.1490301302476382,1247.2969831109092,1435.2695169264048,1.202600519612273,0.04832650596830432,0.09993022009827093,0.007128003478113163,0.9996991344550928,0.9998602500883605
final_joint_baseline_44mer,hs,24,308.132,10,1415.9687285461216,1492.1736381178634,14766.752778621169,1.059345428864209,1186.9598314606847,1413.6218353177394,1.2637327399311271,0.10935982858944916,0.11112627452087537,0.007808762938236567,0.9999128448384721,0.9998513722742208
