temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,-0.4,contacts,2500,2.7404,1.8946788223865278,1.3152688234365213,1.3152688234365213,1.3152688234365213,1,1900.7521165658172,0.037599999999999856,0.019845052130069773,0.10404153016944724,0.14883789097552388,geyer_initial_positive_sequence
0,-0.4,rg,2500,3.3155736009704575,0.5844352705276151,1.1438521582693641,1.1438521582693641,1.1438521582693641,1,2185.59713502003,-0.0002820273678807439,-0.0004825639075925994,0.021344719801800863,0.10288982662712517,geyer_initial_positive_sequence
0,-0.4,rg2,2500,11.334592888888888,4.057964525785329,1.1479377569485725,1.1479377569485725,1.1479377569485725,1,2177.8184268853174,0.013843555555554943,0.00341145307397083,0.15451768420043918,0.11060389114165721,geyer_initial_positive_sequence
0,-0.4,ree2,2500,73.5136,45.99539341107976,1.0622944796765643,1.0622944796765643,1.0622944796765643,1,2353.396396036222,0.8352000000000004,0.018158340174101225,1.8684849049430428,0.11114156485872316,geyer_initial_positive_sequence
0,-0.4,m_long_fixed,500,0.054,0.3083569360335519,1.0226782213621641,1.0226782213621641,5.113391106810821,5,488.9123377771956,-0.028000000000000004,-0.09080385983908389,0.03611094017053558,0.32429949942529956,geyer_initial_positive_sequence
0,-0.4,m_global_scaled,500,0.114,0.44385132645966036,1.0,1.0,5.0,5,500.0,-0.020000000000000004,-0.04506013344497172,0.06529931086925803,0.4055412010047454,geyer_initial_positive_sequence
0,-0.4,smax,500,2.262,0.9966724637512567,1.0,1.0,5.0,5,500.0,0.043999999999999595,0.04414690041138815,0.07730459236035073,0.19063434268554144,geyer_initial_positive_sequence
0,-0.4,largest_component_fraction,500,0.0754,0.033222415458375225,1.0,1.0,5.0,5,500.0,0.0014666666666666717,0.044146900411388704,0.002576819745345026,0.1906343426855418,geyer_initial_positive_sequence
0,-0.4,energy,2500,-0.438464,0.30314861158184453,1.3152688234365213,1.3152688234365213,1.3152688234365213,1,1900.7521165658172,-0.006016000000000021,-0.019845052130069915,0.016646644827111562,0.14883789097552383,geyer_initial_positive_sequence
1,-0.32,contacts,2500,3.126,2.071454561413308,1.1134377106655813,1.1134377106655813,1.1134377106655813,1,2245.2984805998453,-0.1943999999999999,-0.09384709837292547,0.11232096865679177,0.137101728075673,geyer_initial_positive_sequence
1,-0.32,rg,2500,3.2572709947085547,0.5783869334693857,1.050207871474277,1.050207871474277,1.050207871474277,1,2380.4811103639045,0.011402307435642633,0.0197139782658077,0.014826555477067037,0.06732160141485202,geyer_initial_positive_sequence
1,-0.32,rg2,2500,10.944345777777777,3.9575068226101173,1.0610051465976027,1.0610051465976027,1.0610051465976027,1,2356.2562425044966,0.08485511111111066,0.021441557757099626,0.10645647751610027,0.07071680094733104,geyer_initial_positive_sequence
1,-0.32,ree2,2500,70.536,44.649630502390494,1.3314138750521831,1.3314138750521831,1.3314138750521831,1,1877.7031296162627,1.83359999999999,0.041066409270773714,1.5169063253872983,0.07659637854823678,geyer_initial_positive_sequence
1,-0.32,m_long_fixed,500,0.066,0.33711125759903066,1.0287791348421385,1.0287791348421385,5.143895674210692,5,486.01296727963165,0.011999999999999997,0.035596556713846456,0.020591260281974003,0.17798278356923233,geyer_initial_positive_sequence
1,-0.32,m_global_scaled,500,0.138,0.48472260108230975,1.0929358007456718,1.0929358007456718,5.464679003728358,5,457.4834127117691,-0.036000000000000004,-0.07426928292515686,0.024819347291981708,0.14441249457669386,geyer_initial_positive_sequence
1,-0.32,smax,500,2.43,1.117631424039249,1.0,1.0,5.0,5,500.0,0.052000000000000046,0.04652696665602515,0.05796550698475773,0.13421240381545696,geyer_initial_positive_sequence
1,-0.32,largest_component_fraction,500,0.08099999999999999,0.03725438080130831,1.0,1.0,5.0,5,500.0,0.0017333333333333367,0.046526966656025195,0.0019321835661585923,0.13421240381545715,geyer_initial_positive_sequence
1,-0.32,energy,2500,-0.3201024,0.21211694708872272,1.1134377106655813,1.1134377106655813,1.1134377106655813,1,2245.2984805998453,0.019906560000000018,0.09384709837292561,0.011501667190455483,0.13710172807567328,geyer_initial_positive_sequence
2,-0.24,contacts,2500,3.5144,2.1845348795567445,1.0927400940193395,1.0927400940193395,1.0927400940193395,1,2287.826733623773,-0.06400000000000006,-0.02929685426354284,0.09164627652010743,0.10345451661813555,geyer_initial_positive_sequence
2,-0.24,rg,2500,3.2431556304194555,0.5765809196275796,1.0895082020750455,1.0895082020750455,1.0895082020750455,1,2294.6132899583254,0.014351922290301466,0.024891427728082886,0.029195367372307046,0.14351791137675657,geyer_initial_positive_sequence
2,-0.24,rg2,2500,10.850504,3.8918931502733334,1.080056967673047,1.080056967673047,1.080056967673047,1,2314.6927197610526,0.09265599999999807,0.02380743674668733,0.19166042047612872,0.13749378270406276,geyer_initial_positive_sequence
2,-0.24,ree2,2500,70.5496,44.69813799074856,1.1086482362826637,1.1086482362826637,1.1086482362826637,1,2254.998400919833,1.7680000000000007,0.03955422036519584,1.878526401198558,0.11204046130593952,geyer_initial_positive_sequence
2,-0.24,m_long_fixed,500,0.098,0.4247305027897101,1.0,1.0,5.0,5,500.0,-0.011999999999999997,-0.028253209791106907,0.0448998886412873,0.28253209791106915,geyer_initial_positive_sequence
2,-0.24,m_global_scaled,500,0.224,0.6706891977659996,1.0,1.0,5.0,5,500.0,-0.055999999999999994,-0.08349620090278857,0.06590902821313632,0.25347060988346537,geyer_initial_positive_sequence
2,-0.24,smax,500,2.616,1.200226645263302,1.0586571295288447,1.0586571295288447,5.293285647644224,5,472.2964461803842,-0.03200000000000003,-0.026661631056341003,0.09891410415102589,0.22495751203787703,geyer_initial_positive_sequence
2,-0.24,largest_component_fraction,500,0.08719999999999999,0.04000755484211006,1.0586571295288447,1.0586571295288447,5.293285647644224,5,472.2964461803842,-0.001066666666666674,-0.026661631056341166,0.0032971368050342008,0.22495751203787723,geyer_initial_positive_sequence
2,-0.24,energy,2500,-0.20242944,0.12582920906246847,1.0927400940193395,1.0927400940193395,1.0927400940193395,1,2287.826733623773,0.0036864000000000063,0.02929685426354287,0.005278825527558185,0.1034545166181355,geyer_initial_positive_sequence
3,-0.16,contacts,2500,3.8924,2.3589875455372797,1.1018271567919844,1.1018271567919844,1.1018271567919844,1,2268.958415654642,0.05359999999999987,0.022721612117622268,0.07290980729641246,0.09071688420095479,geyer_initial_positive_sequence
3,-0.16,rg,2500,3.1804809451721505,0.5682187192907501,1.0830882779408446,1.0830882779408446,1.0830882779408446,1,2308.2144372875796,-0.006357510468969263,-0.011188491778139058,0.02925798739351529,0.14482630359670096,geyer_initial_positive_sequence
3,-0.16,rg2,2500,10.438331555555555,3.8033857866992635,1.0608497148237332,1.0608497148237332,1.0608497148237332,1,2356.6014724483293,-0.02972977777777608,-0.007816661113301582,0.18826636127558943,0.1382405708253224,geyer_initial_positive_sequence
3,-0.16,ree2,2500,67.3072,42.972084289221996,1.0093481880385156,1.0093481880385156,1.0093481880385156,1,2476.8459780547037,-1.6096000000000004,-0.03745687523943796,2.828179796264726,0.20431869073202347,geyer_initial_positive_sequence
3,-0.16,m_long_fixed,500,0.134,0.5020398390566231,1.0,1.0,5.0,5,500.0,-0.027999999999999997,-0.05577246628995511,0.050833060108555345,0.23902485552837907,geyer_initial_positive_sequence
3,-0.16,m_global_scaled,500,0.302,0.8595324310344549,1.1080069518513906,1.1080069518513906,5.540034759256953,5,451.2607065908207,-0.148,-0.17218663852145832,0.08376156636548769,0.2908558083132742,geyer_initial_positive_sequence
3,-0.16,smax,500,2.746,1.210571765737166,1.0,1.0,5.0,5,500.0,-0.043999999999999595,-0.03634646143692788,0.13455110553243335,0.28085902019444553,geyer_initial_positive_sequence
3,-0.16,largest_component_fraction,500,0.09153333333333333,0.040352392191238866,1.0,1.0,5.0,5,500.0,-0.0014666666666666578,-0.036346461436928,0.004485036851081112,0.28085902019444564,geyer_initial_positive_sequence
3,-0.16,energy,2500,-0.09964544,0.06039008116575436,1.1018271567919844,1.1018271567919844,1.1018271567919844,1,2268.958415654642,-0.0013721599999999973,-0.02272161211762228,0.0018664910667881619,0.09071688420095494,geyer_initial_positive_sequence
4,-0.08,contacts,2500,4.3192,2.5613495192964195,1.2581105714783796,1.2581105714783796,1.2581105714783796,1,1987.1067429807078,0.1488000000000005,0.058094375202988525,0.11567264153636347,0.11400240295210104,geyer_initial_positive_sequence
4,-0.08,rg,2500,3.1143674825082592,0.5778039512822588,1.1917800101235994,1.1917800101235994,1.1917800101235994,1,2097.7025782977557,-0.01768370693738408,-0.030605029436265557,0.016871486790767356,0.08608263913576782,geyer_initial_positive_sequence
4,-0.08,rg2,2500,10.033142222222223,3.797460132743047,1.1763768473296232,1.1763768473296232,1.1763768473296232,1,2125.1693330032826,-0.12736533333333355,-0.03353961039252118,0.11014360726897586,0.0812367536589511,geyer_initial_positive_sequence
4,-0.08,ree2,2500,64.484,42.473494605459535,1.2341203357212183,1.2341203357212183,1.2341203357212183,1,2025.7343855686515,-2.980800000000002,-0.07018023893934196,1.9249286740032723,0.1078319559655748,geyer_initial_positive_sequence
4,-0.08,m_long_fixed,500,0.154,0.6085096548124771,1.4533845372740921,1.4533845372740921,7.26692268637046,5,344.02457654997437,0.035999999999999976,0.05916093477776291,0.04758150901348128,0.21363670891969952,geyer_initial_positive_sequence
4,-0.08,m_global_scaled,500,0.29,0.8233468284993876,1.2862870629886416,1.2862870629886416,6.431435314943208,5,388.7157185879395,0.01200000000000001,0.014574659893778819,0.05019960159204453,0.18218324867223507,geyer_initial_positive_sequence
4,-0.08,smax,500,2.898,1.428144250417303,1.1133314558373324,1.1133314558373324,5.566657279186662,5,449.1025537619,0.16400000000000015,0.1148343383044671,0.10943491216243563,0.1890565325744274,geyer_initial_positive_sequence
4,-0.08,largest_component_fraction,500,0.09659999999999999,0.047604808347243434,1.1133314558373324,1.1133314558373324,5.566657279186662,5,449.1025537619,0.005466666666666675,0.11483433830446717,0.003647830405414514,0.18905653257442695,geyer_initial_positive_sequence
4,-0.08,energy,2500,-0.02764288,0.016392636923497086,1.2581105714783796,1.2581105714783796,1.2581105714783796,1,1987.1067429807078,-0.0009523199999999961,-0.05809437520298809,0.000740304905832725,0.11400240295210078,geyer_initial_positive_sequence
5,0.0,contacts,2500,5.0392,2.8169599500170395,1.0680625338045493,1.0680625338045493,1.0680625338045493,1,2340.6869175484894,-0.017599999999999838,-0.006247870155162617,0.11495807931589665,0.10720777198063211,geyer_initial_positive_sequence
5,0.0,rg,2500,3.049063277988863,0.5588526084138113,1.0704662146562773,1.0704662146562773,1.0704662146562773,1,2335.431016664772,-0.026141755785604737,-0.04677754991571526,0.009370051586785805,0.044737890496713145,geyer_initial_positive_sequence
5,0.0,rg2,2500,9.60910311111111,3.563581939362877,1.0779132940800848,1.0779132940800848,1.0779132940800848,1,2319.2960080648745,-0.18484444444444215,-0.051870406683419766,0.061592896457502516,0.04812635857417207,geyer_initial_positive_sequence
5,0.0,ree2,2500,60.5864,38.496962672917455,1.0,1.0,1.0,1,2500.0,-2.872,-0.07460328817110673,1.6617303752414234,0.13206236666500934,geyer_initial_positive_sequence
5,0.0,m_long_fixed,500,0.15,0.5581218504950332,1.0,1.0,5.0,5,500.0,0.01200000000000001,0.021500681238974,0.04690415759823429,0.2150068123897398,geyer_initial_positive_sequence
