temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,-0.4,contacts,2500,2.7484,1.8987094143127854,1.2391866078693283,1.2391866078693283,1.2391866078693283,1,2017.4524031522005,-0.11759999999999993,-0.06193680776716631,0.012799999999999886,0.020013594346533246,geyer_initial_positive_sequence
0,-0.4,rg,2500,3.3143897948498684,0.5826764482546043,1.5211583046755939,1.5211583046755939,1.5211583046755939,1,1643.4844370344192,0.021769371840231422,0.03736099494915427,0.02285109879116131,0.11224953687146168,geyer_initial_positive_sequence
0,-0.4,rg2,2500,11.324691555555555,4.026845347540699,1.4874839404642746,1.4874839404642746,1.4874839404642746,1,1680.690414190084,0.1403733333333328,0.03485938028860793,0.14260747204221683,0.10284422222241663,geyer_initial_positive_sequence
0,-0.4,ree2,2500,73.9312,46.53442668132917,1.17634197208955,1.17634197208955,1.17634197208955,1,2125.23233831334,-0.7167999999999921,-0.015403649536904922,1.50975367527289,0.07641654262449005,geyer_initial_positive_sequence
0,-0.4,m_long_fixed,500,0.082,0.3623203002869146,1.2810602394954143,1.2810602394954143,6.405301197477071,5,390.3017083700456,-0.044,-0.12143951074548467,0.037629775444453555,0.30359877686371173,geyer_initial_positive_sequence
0,-0.4,m_global_scaled,500,0.14,0.4694677837722201,1.0,1.0,5.0,5,500.0,-0.048,-0.1022434374821532,0.04195235392680606,0.27690930984749823,geyer_initial_positive_sequence
0,-0.4,smax,500,2.29,1.047807234180028,1.5128525366608985,1.5128525366608985,7.564262683304492,5,330.5014784214052,0.052000000000000046,0.0496274489273718,0.1258570617804182,0.3340309062419254,geyer_initial_positive_sequence
0,-0.4,largest_component_fraction,500,0.07633333333333332,0.03492690780600093,1.512852536660898,1.512852536660898,7.56426268330449,5,330.50147842140524,0.0017333333333333367,0.04962744892737186,0.004195235392680604,0.33403090624192505,geyer_initial_positive_sequence
0,-0.4,energy,2500,-0.439744,0.30379350629004565,1.2391866078693283,1.2391866078693283,1.2391866078693283,1,2017.4524031522005,0.018816,0.061936807767166355,0.0020479999999999904,0.020013594346533263,geyer_initial_positive_sequence
1,-0.32,contacts,2500,3.1336,2.0200373857926492,1.122642280438673,1.122642280438673,1.122642280438673,1,2226.8892269255384,-0.040000000000000036,-0.01980161371335427,0.09270512391448492,0.13564105393647666,geyer_initial_positive_sequence
1,-0.32,rg,2500,3.2650046599877185,0.5596774003662326,1.2418048058653928,1.2418048058653928,1.2418048058653928,1,2013.1988442884083,0.004170221314023337,0.007451116145291011,0.02669857663537583,0.12907433259517828,geyer_initial_positive_sequence
1,-0.32,rg2,2500,10.973494222222222,3.8096098241341534,1.219829607320408,1.219829607320408,1.219829607320408,1,2049.466568934766,0.026220444444446045,0.0068827112630636435,0.1706922726022576,0.12225223968682523,geyer_initial_positive_sequence
1,-0.32,ree2,2500,71.5064,44.690343017703505,1.1729081213764991,1.1729081213764991,1.1729081213764991,1,2131.454249857231,0.17760000000001241,0.0039740129076578905,1.8502040536113844,0.11939939682016337,geyer_initial_positive_sequence
1,-0.32,m_long_fixed,500,0.102,0.5095056427557991,1.0254231960430826,1.0254231960430826,5.127115980215413,5,487.6035591250588,0.1,0.19626868008590237,0.059799665550904206,0.3532836241546243,geyer_initial_positive_sequence
1,-0.32,m_global_scaled,500,0.208,0.6638795071396617,1.0,1.0,5.0,5,500.0,0.07999999999999999,0.12050379495020355,0.07386474125047755,0.30125948737550895,geyer_initial_positive_sequence
1,-0.32,smax,500,2.412,1.0724998834498771,1.0137647827961778,1.0137647827961778,5.068823913980889,5,493.21105692870316,-0.04800000000000004,-0.04475524961886236,0.11565465835840762,0.29836833079241537,geyer_initial_positive_sequence
1,-0.32,largest_component_fraction,500,0.0804,0.0357499961149959,1.0137647827961778,1.0137647827961778,5.068823913980889,5,493.21105692870316,-0.0016000000000000042,-0.044755249618862444,0.0038551552786135904,0.29836833079241565,geyer_initial_positive_sequence
1,-0.32,energy,2500,-0.32088064,0.2068518283051673,1.122642280438673,1.122642280438673,1.122642280438673,1,2226.8892269255384,0.0040959999999999885,0.019801613713354198,0.009493004688843232,0.13564105393647616,geyer_initial_positive_sequence
2,-0.24,contacts,2500,3.5272,2.260190292873589,1.2611084593287698,1.2611084593287698,1.2611084593287698,1,1982.383023051511,-0.040000000000000036,-0.017697624897390535,0.1031162450829161,0.1291926617509509,geyer_initial_positive_sequence
2,-0.24,rg,2500,3.2206358076946495,0.5688500044197655,1.0,1.0,1.0,1,2500.0,-0.0323693736964068,-0.05690317912438796,0.024651490815452804,0.11896825894153658,geyer_initial_positive_sequence
2,-0.24,rg2,2500,10.696085333333333,3.835246309385682,1.0,1.0,1.0,1,2500.0,-0.23499733333333417,-0.06127307462841293,0.16560679314270946,0.11320611462966891,geyer_initial_positive_sequence
2,-0.24,ree2,2500,69.9912,43.91677495627383,1.0,1.0,1.0,1,2500.0,-3.348799999999997,-0.07625332241118031,1.7874574568363841,0.11294089798120346,geyer_initial_positive_sequence
2,-0.24,m_long_fixed,500,0.104,0.4660300419500871,1.162832473847061,1.162832473847061,5.814162369235305,5,429.98455172637483,0.0,0.0,0.038781438859330636,0.21457844129866252,geyer_initial_positive_sequence
2,-0.24,m_global_scaled,500,0.202,0.6108977001102558,1.0,1.0,5.0,5,500.0,-0.027999999999999997,-0.045834187941690585,0.05528109984434102,0.26190964538108913,geyer_initial_positive_sequence
2,-0.24,smax,500,2.572,1.2429062716069943,1.0,1.0,5.0,5,500.0,0.008000000000000007,0.006436527180490082,0.10225458424931375,0.22527845131715288,geyer_initial_positive_sequence
2,-0.24,largest_component_fraction,500,0.08573333333333331,0.04143020905356648,1.0,1.0,5.0,5,500.0,0.00026666666666666505,0.006436527180490037,0.003408486141643788,0.22527845131715263,geyer_initial_positive_sequence
2,-0.24,energy,2500,-0.20316672,0.1301869608695187,1.2611084593287698,1.2611084593287698,1.2611084593287698,1,1982.383023051511,0.0023040000000000005,0.01769762489739053,0.005939495716775958,0.12919266175095087,geyer_initial_positive_sequence
3,-0.16,contacts,2500,3.9384,2.4490417391298176,1.0687515739676945,1.0687515739676945,1.0687515739676945,1,2339.177841599668,-0.006400000000000183,-0.0026132670169493324,0.0364724553601756,0.04409888091101876,geyer_initial_positive_sequence
