temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,0.4,contacts,3750,9.860533333333333,4.269833999375411,1.903413511681153,1.903413511681153,1.903413511681153,1,1970.144677962218,0.11999999999999922,0.02810413707360819,0.15583603919219446,0.10835706182824574,geyer_initial_positive_sequence
0,0.4,rg,3750,2.5566938539416895,0.5279279729510459,1.6615647320968714,1.6615647320968714,1.6615647320968714,1,2256.908760495628,-0.0058800643834517885,-0.01113800496416779,0.023628726212357117,0.13845965398454968,geyer_initial_positive_sequence
0,0.4,rg2,3750,6.815391407407407,2.948261074265062,1.6165489570050133,1.6165489570050133,1.6165489570050133,1,2319.7565305709268,-0.025566814814815153,-0.008671828637559992,0.12472782375771689,0.13242809329221933,geyer_initial_positive_sequence
0,0.4,ree2,3750,39.0912,31.082156980492844,1.2851757109303397,1.2851757109303397,1.2851757109303397,1,2917.8889455398844,-0.7946666666666715,-0.025566651219392663,0.818746402197354,0.07858742455356894,geyer_initial_positive_sequence
0,0.4,m_long_fixed,750,1.0173333333333334,1.731579112319799,1.0,1.0,5.0,5,750.0,0.20533333333333348,0.11858154898752972,0.1329728460166879,0.22715296721637177,geyer_initial_positive_sequence
0,0.4,m_global_scaled,750,2.0493333333333332,2.542223348873099,1.0231976646555982,1.0231976646555982,5.115988323277991,5,732.9961999595114,0.31200000000000006,0.12272721833756324,0.21042179861728522,0.22814675203777773,geyer_initial_positive_sequence
0,0.4,smax,750,5.969333333333333,3.4787535443348414,1.073649524429034,1.073649524429034,5.36824762214517,5,698.5519789605918,-0.029333333333333655,-0.008432138971472429,0.11318421562508914,0.0996525514810367,geyer_initial_positive_sequence
0,0.4,largest_component_fraction,750,0.19897777777777775,0.11595845147782805,1.073649524429034,1.073649524429034,5.36824762214517,5,698.5519789605918,-0.0009777777777777996,-0.008432138971472524,0.003772807187502986,0.09965255148103705,geyer_initial_positive_sequence
0,0.4,energy,3750,-1.5776853333333338,0.683173439900066,1.9034135116811535,1.9034135116811535,1.9034135116811535,1,1970.1446779622177,-0.019199999999999884,-0.028104137073608194,0.0249337662707511,0.10835706182824562,geyer_initial_positive_sequence
1,0.45,contacts,3750,10.876266666666666,4.381372318755341,1.6699662574773555,1.6699662574773555,1.6699662574773555,1,2245.55435369379,0.23573333333333402,0.05380353829420757,0.10721989865070118,0.06664578555673878,geyer_initial_positive_sequence
1,0.45,rg,3750,2.4712426306931485,0.5228201385580369,1.7179292963525747,1.7179292963525747,1.7179292963525747,1,2182.860498369648,-0.020919738051930814,-0.040013259836601665,0.019337270367970977,0.08609123438500477,geyer_initial_positive_sequence
1,0.45,rg2,3750,6.380381037037036,2.8889919086467537,1.7066233789344794,1.7066233789344794,1.7066233789344794,1,2197.3213576514413,-0.11375644444444433,-0.03937582660026539,0.11475305569338247,0.09243465243488734,geyer_initial_positive_sequence
