T,E_mean,E_std,C_mean,C_std,Rg_mean,Rg_std,Rg_mean_lattice,Rg_std_lattice,local_acc_rate,Rg2_mean,Rg2_std,Rg2_mean_lattice,Rg2_std_lattice,Ree2_mean,Ree2_std,Ree2_mean_lattice,Ree2_std_lattice,m_long_mean,m_long_std,Smax_mean,Smax_std,largest_component_fraction_mean,largest_component_fraction_std,n_structural_samples,m_long_fixed_mean,m_long_fixed_std,m_global_scaled_mean,m_global_scaled_std,state_changing_acceptance_rate,K
nan,-1.5929600000000006,0.6760499673840685,9.956,4.225312296150428,2.544712989344747,0.5288945372092168,2.544712989344747,0.5288945372092168,0.4361333333333333,6.75529362962963,2.9236192075326892,6.75529362962963,2.9236192075326892,38.4352,29.981468736982627,38.4352,29.981468736982627,0.9266666666666666,1.63011928670539,5.914666666666666,3.4611248011143556,0.19715555555555556,0.11537082670381187,1500,0.9266666666666666,1.63011928670539,1.812,2.248107945213782,0.4342844444444444,0.4
nan,-2.230254,0.892510145871743,11.0136,4.407457510477744,2.448647643175507,0.5052691042594858,2.448647643175507,0.5052691042594858,0.4051488888888889,6.251172148148148,2.731967234810284,6.251172148148148,2.731967234810284,35.1168,28.001527775462538,35.1168,28.001527775462538,1.2426666666666666,1.9175799563222622,6.6946666666666665,4.017143042290407,0.22315555555555558,0.13390476807634688,1500,1.2426666666666666,1.9175799563222622,2.3733333333333335,2.6686992253822,0.40328888888888886,0.45
nan,-2.9919333333333333,1.1000840553743558,11.967733333333333,4.400336221497423,2.372444812292308,0.47749204146703306,2.372444812292308,0.47749204146703306,0.37509555555555557,5.856493037037037,2.5066107312138217,5.856493037037037,2.5066107312138217,31.955733333333335,25.951208843948333,31.955733333333335,25.951208843948333,1.5426666666666666,2.030479308493988,7.486666666666666,4.015862990137432,0.24955555555555559,0.13386209967124774,1500,1.5426666666666666,2.030479308493988,2.953333333333333,2.7792964737301573,0.37316444444444447,0.5
nan,-3.5379916800000006,1.274791038169568,12.5952,4.5382379429318895,2.3162351096605143,0.4648295088863227,2.3162351096605143,0.4648295088863227,0.35894,5.581011555555556,2.3988708417755196,5.581011555555556,2.3988708417755196,29.690666666666665,24.329467309325857,29.690666666666665,24.329467309325857,1.7013333333333334,2.3633588150953484,7.844,4.525298958816607,0.2614666666666667,0.15084329862722023,1500,1.7013333333333334,2.3633588150953484,3.042666666666667,3.103682687102891,0.3571311111111111,0.53
nan,-3.930241333333334,1.3768838676851276,12.992533333333334,4.551682207223562,2.290064567271311,0.4777566209269876,2.290064567271311,0.4777566209269876,0.3469977777777778,5.472647111111111,2.4877353855841537,5.472647111111111,2.4877353855841537,28.954666666666668,25.300056881798152,28.954666666666668,25.300056881798152,1.82,2.2116961816669125,8.004,4.379800299861476,0.26680000000000004,0.14599334332871583,1500,1.82,2.2116961816669125,3.2493333333333334,2.9417397724626984,0.3449977777777778,0.55
nan,-4.32350928,1.4917697139256718,13.3072,4.591473419284925,2.2586754871663772,0.45096358476582077,2.2586754871663772,0.45096358476582077,0.33442666666666665,5.304983111111111,2.2853035805310453,5.304983111111111,2.2853035805310453,27.5952,23.72261657069051,27.5952,23.72261657069051,1.9933333333333334,2.3974894276212266,8.477333333333334,4.453779618356625,0.28257777777777776,0.14845932061188752,1500,1.9933333333333334,2.3974894276212266,3.510666666666667,3.1025612358537296,0.3325577777777778,0.57
nan,-4.777417226666666,1.6232351697493623,13.724266666666667,4.663128899021437,2.2302067194139004,0.44920298531334485,2.2302067194139004,0.44920298531334485,0.32444666666666666,5.175605333333333,2.276774541447594,5.175605333333333,2.276774541447594,26.501333333333335,23.356526530191847,26.501333333333335,23.356526530191847,2.041333333333333,2.408794627102019,8.782666666666668,4.59355703374,0.29275555555555555,0.15311856779133332,1500,2.041333333333333,2.408794627102019,3.6,3.1799371062962867,0.3224222222222222,0.59
nan,-5.034336000000001,1.6689104227321487,13.984266666666667,4.635862285367081,2.2170924744102463,0.43961489534562914,2.2170924744102463,0.43961489534562914,0.3186866666666667,5.108760296296296,2.217790950437517,5.108760296296296,2.217790950437517,26.183466666666668,23.202895077602324,26.183466666666668,23.202895077602324,2.276,2.5287330160906007,9.248,4.77687094236384,0.30826666666666663,0.159229031412128,1500,2.276,2.5287330160906007,3.962666666666667,3.2518619623566773,0.3167111111111111,0.6
nan,-5.301482346666666,1.7013433202448272,14.247466666666666,4.572274443012168,2.188517233491301,0.42437372615693875,2.188517233491301,0.42437372615693875,0.31343333333333334,4.969700740740741,2.096883835578146,4.969700740740741,2.096883835578146,24.8976,22.860648450412192,24.8976,22.860648450412192,2.2493333333333334,2.452855388227271,9.205333333333334,4.912348883737347,0.3068444444444444,0.16374496279124487,1500,2.2493333333333334,2.452855388227271,3.876,3.182340438524242,0.3115644444444444,0.61
nan,-5.839404480000001,1.806171046065109,14.712533333333333,4.550695505329073,2.165941018244631,0.4300672922413218,2.165941018244631,0.4300672922413218,0.3002488888888889,4.876258370370372,2.1406202230049485,4.876258370370372,2.1406202230049485,24.184533333333334,22.11763883078139,24.184533333333334,22.11763883078139,2.328,2.5132480975820912,9.618666666666666,4.908351884515028,0.3206222222222222,0.16361172948383423,1500,2.328,2.5132480975820912,4.077333333333334,3.258939432119324,0.2983866666666667,0.63
