temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,0.4,contacts,3750,9.956,4.225312296150428,1.8710705610507228,1.8710705610507228,1.8710705610507228,1,2004.20020391649,-0.040000000000000924,-0.00946675587422115,0.15851084785871575,0.1063432243204152,geyer_initial_positive_sequence
0,0.4,rg,3750,2.544712989344747,0.5288945372092168,1.6135575422649793,1.6135575422649793,1.6135575422649793,1,2324.0571853025203,-0.015281101479088566,-0.02889253037046167,0.008565196740945604,0.04625677382514972,geyer_initial_positive_sequence
0,0.4,rg2,3750,6.75529362962963,2.9236192075326892,1.5432150526323696,1.5432150526323696,1.5432150526323696,1,2429.991849550303,-0.08539614814814822,-0.029209052919109815,0.04582946519279213,0.047518981627108735,geyer_initial_positive_sequence
0,0.4,ree2,3750,38.4352,29.981468736982627,1.2580115148976745,1.2580115148976745,1.2580115148976745,1,2980.8948134350117,-0.8501333333333321,-0.02835529309091782,1.0339645727866007,0.09534778605227077,geyer_initial_positive_sequence
0,0.4,m_long_fixed,750,0.9266666666666666,1.63011928670539,1.0,1.0,5.0,5,750.0,0.2213333333333335,0.1357773845990541,0.13630032200173917,0.2290220945044285,geyer_initial_positive_sequence
0,0.4,m_global_scaled,750,1.812,2.248107945213782,1.0440347353325108,1.0440347353325108,5.220173676662554,5,718.3669035313612,0.21066666666666656,0.09370843028920188,0.20358563581724307,0.240201989032448,geyer_initial_positive_sequence
0,0.4,smax,750,5.914666666666666,3.4611248011143556,1.1476637739935645,1.1476637739935645,5.738318869967822,5,653.501501916541,-0.03733333333333366,-0.010786474189348414,0.3935569985543532,0.33707731841713506,geyer_initial_positive_sequence
0,0.4,largest_component_fraction,750,0.19715555555555556,0.11537082670381187,1.1476637739935645,1.1476637739935645,5.738318869967822,5,653.501501916541,-0.0012444444444444647,-0.010786474189348494,0.01311856661847844,0.33707731841713495,geyer_initial_positive_sequence
0,0.4,energy,3750,-1.5929600000000006,0.6760499673840685,1.8710705610507223,1.8710705610507223,1.8710705610507223,1,2004.2002039164904,0.006400000000000405,0.00946675587422153,0.025361735657394514,0.10634322432041551,geyer_initial_positive_sequence
1,0.45,contacts,3750,11.0136,4.407457510477744,1.4055391143411495,1.4055391143411495,1.4055391143411495,1,2668.0153983176933,-0.1039999999999992,-0.023596370413727752,0.15530305856614665,0.09862072762660651,geyer_initial_positive_sequence
1,0.45,rg,3750,2.448647643175507,0.5052691042594858,1.2961364322861444,1.2961364322861444,1.2961364322861444,1,2893.213944604346,0.009500450067936761,0.01880275280607245,0.019726066778314125,0.11295145349105733,geyer_initial_positive_sequence
1,0.45,rg2,3750,6.251172148148148,2.731967234810284,1.3058795120585973,1.3058795120585973,1.3058795120585973,1,2871.6278687062595,0.050770962962961796,0.018584030699946328,0.1107717835817503,0.11350062916165786,geyer_initial_positive_sequence
1,0.45,ree2,3750,35.1168,28.001527775462538,1.1132534766892697,1.1132534766892697,1.1132534766892697,1,3368.5050875854545,0.11413333333333497,0.004075968077475719,0.9133314257887615,0.0788528403773328,geyer_initial_positive_sequence
1,0.45,m_long_fixed,750,1.2426666666666666,1.9175799563222622,1.025592865771665,1.025592865771665,5.127964328858326,5,731.2843380942334,-0.15999999999999992,-0.08343850251066706,0.18617076987420866,0.257268716074557,geyer_initial_positive_sequence
1,0.45,m_global_scaled,750,2.3733333333333335,2.6686992253822,1.0,1.0,5.0,5,750.0,-0.12266666666666692,-0.045964965066117226,0.12227473619317729,0.1274028923028246,geyer_initial_positive_sequence
1,0.45,smax,750,6.6946666666666665,4.017143042290407,1.0260927723550375,1.0260927723550375,5.130463861775187,5,730.9280605092238,-0.38133333333333397,-0.09492650107771958,0.2864464270252914,0.1825509636109989,geyer_initial_positive_sequence
1,0.45,largest_component_fraction,750,0.22315555555555558,0.13390476807634688,1.0260927723550375,1.0260927723550375,5.130463861775187,5,730.9280605092238,-0.012711111111111145,-0.09492650107771967,0.009548214234176379,0.18255096361099882,geyer_initial_positive_sequence
1,0.45,energy,3750,-2.230254,0.892510145871743,1.4055391143411495,1.4055391143411495,1.4055391143411495,1,2668.0153983176933,0.021059999999999857,0.023596370413727773,0.03144886935964481,0.09862072762660673,geyer_initial_positive_sequence
2,0.5,contacts,3750,11.967733333333333,4.400336221497423,1.3914742920777994,1.3914742920777994,1.3914742920777994,1,2694.98331471174,-0.044266666666665344,-0.010059837348429142,0.12709793249476722,0.07332773006987725,geyer_initial_positive_sequence
2,0.5,rg,3750,2.372444812292308,0.47749204146703306,1.2136921591638936,1.2136921591638936,1.2136921591638936,1,3089.7455929709195,0.01574356545675215,0.032971367247047856,0.008948918693047864,0.049395358742500645,geyer_initial_positive_sequence
2,0.5,rg2,3750,5.856493037037037,2.5066107312138217,1.2008906135381774,1.2008906135381774,1.2008906135381774,1,3122.68241397224,0.07431466666666608,0.029647470084307563,0.04780026873580698,0.056533176413094535,geyer_initial_positive_sequence
2,0.5,ree2,3750,31.955733333333335,25.951208843948333,1.1592429595014893,1.1592429595014893,1.1592429595014893,1,3234.8697650168324,0.31786666666666363,0.012248626589153601,0.42667533324531276,0.04469926649565312,geyer_initial_positive_sequence
2,0.5,m_long_fixed,750,1.5426666666666666,2.030479308493988,1.0988573888473736,1.0988573888473736,5.494286944236868,5,682.5271483014723,0.02933333333333321,0.014446506896487325,0.0760818272943312,0.09193231661401058,geyer_initial_positive_sequence
2,0.5,m_global_scaled,750,2.953333333333333,2.7792964737301573,1.0485052982050354,1.0485052982050354,5.242526491025177,5,715.3039677376407,0.07200000000000006,0.025905836487953807,0.2244202407191572,0.21108459360554946,geyer_initial_positive_sequence
2,0.5,smax,750,7.486666666666666,4.015862990137432,1.0155734271066148,1.0155734271066148,5.077867135533074,5,738.499039047095,-0.1893333333333329,-0.047146362761458026,0.2342648074295411,0.16766840277842496,geyer_initial_positive_sequence
2,0.5,largest_component_fraction,750,0.24955555555555559,0.13386209967124774,1.0155734271066148,1.0155734271066148,5.077867135533074,5,738.499039047095,-0.006311111111111101,-0.047146362761458054,0.007808826914318062,0.1676684027784256,geyer_initial_positive_sequence
2,0.5,energy,3750,-2.9919333333333333,1.1000840553743558,1.3914742920777994,1.3914742920777994,1.3914742920777994,1,2694.98331471174,0.011066666666666336,0.010059837348429142,0.031774483123691806,0.07332773006987725,geyer_initial_positive_sequence
3,0.53,contacts,3750,12.5952,4.5382379429318895,1.266638756721279,1.266638756721279,1.266638756721279,1,2960.591549959322,-0.011733333333332041,-0.0025854381107553435,0.16054263538941252,0.10106712614772023,geyer_initial_positive_sequence
3,0.53,rg,3750,2.3162351096605143,0.4648295088863227,1.1022538485056086,1.1022538485056086,1.1022538485056086,1,3402.120124220114,-0.005014651503696399,-0.010788152231795523,0.009476817604656976,0.06237114663337769,geyer_initial_positive_sequence
3,0.53,rg2,3750,5.581011555555556,2.3988708417755196,1.09072831948481,1.09072831948481,1.09072831948481,1,3438.0697126955124,-0.011446518518519078,-0.004771627683817675,0.048246642945625175,0.055548356757175815,geyer_initial_positive_sequence
3,0.53,ree2,3750,29.690666666666665,24.329467309325857,1.1557800527874083,1.1557800527874083,1.1557800527874083,1,3244.5619657097222,0.09280000000000044,0.003814304638080949,0.4872285341032929,0.053816769462578566,geyer_initial_positive_sequence
3,0.53,m_long_fixed,750,1.7013333333333334,2.3633588150953484,1.067749879475532,1.067749879475532,5.33874939737766,5,702.4116924914966,0.5706666666666667,0.24146425122655082,0.3538838478622297,0.414664076288586,geyer_initial_positive_sequence
3,0.53,m_global_scaled,750,3.042666666666667,3.103682687102891,1.028388290237575,1.028388290237575,5.141941451187875,5,729.2965187562934,0.6346666666666665,0.20448825819210636,0.4269290859667966,0.39952537840054403,geyer_initial_positive_sequence
3,0.53,smax,750,7.844,4.525298958816607,1.0,1.0,5.0,5,750.0,0.397333333333334,0.08780267048638021,0.265450560368593,0.15763231110809856,geyer_initial_positive_sequence
3,0.53,largest_component_fraction,750,0.2614666666666667,0.15084329862722023,1.0,1.0,5.0,5,750.0,0.013244444444444448,0.08780267048638009,0.008848352012286419,0.1576323111080983,geyer_initial_positive_sequence
3,0.53,energy,3750,-3.5379916800000006,1.274791038169568,1.2666387567212793,1.2666387567212793,1.2666387567212793,1,2960.591549959321,0.003295893333333133,0.002585438110755471,0.04509642628088609,0.10106712614772044,geyer_initial_positive_sequence
4,0.55,contacts,3750,12.992533333333334,4.551682207223562,1.1048590217806145,1.1048590217806145,1.1048590217806145,1,3394.0981845416077,-0.0010666666666665492,-0.000234345593146582,0.12016462781441867,0.07762697772981386,geyer_initial_positive_sequence
4,0.55,rg,3750,2.290064567271311,0.4777566209269876,1.0055008750008607,1.0055008750008607,1.0055008750008607,1,3729.4845715542415,-0.01485048493573915,-0.031083786776046902,0.019691720997781593,0.12671604669686945,geyer_initial_positive_sequence
4,0.55,rg2,3750,5.472647111111111,2.4877353855841537,1.0304796016099966,1.0304796016099966,1.0304796016099966,1,3639.082223598691,-0.10479762962963068,-0.0421257141080633,0.11283847135602432,0.1382116747892531,geyer_initial_positive_sequence
4,0.55,ree2,3750,28.954666666666668,25.300056881798152,1.0278993761346107,1.0278993761346107,1.0278993761346107,1,3648.217021107435,-0.5152000000000001,-0.02036359058033008,0.6447225759968391,0.0698812658113812,geyer_initial_positive_sequence
4,0.55,m_long_fixed,750,1.82,2.2116961816669125,1.0910554692397851,1.0910554692397851,5.455277346198926,5,687.4077635324788,-0.20533333333333337,-0.09283975576544949,0.1720465053408526,0.17181383372177345,geyer_initial_positive_sequence
4,0.55,m_global_scaled,750,3.2493333333333334,2.9417397724626984,1.0302180293923109,1.0302180293923109,5.151090146961554,5,728.0012372161633,-0.3759999999999999,-0.12781552043443625,0.27042682312719407,0.25155182213160343,geyer_initial_positive_sequence
4,0.55,smax,750,8.004,4.379800299861476,1.1013443514375627,1.1013443514375627,5.5067217571878135,5,680.9859232682676,-0.24800000000000022,-0.05662358624155626,0.27766006394710596,0.17200175390580238,geyer_initial_positive_sequence
