T,E_mean,E_std,C_mean,C_std,Rg_mean,Rg_std,Rg_mean_lattice,Rg_std_lattice,local_acc_rate,Rg2_mean,Rg2_std,Rg2_mean_lattice,Rg2_std_lattice,Ree2_mean,Ree2_std,Ree2_mean_lattice,Ree2_std_lattice,m_long_mean,m_long_std,Smax_mean,Smax_std,largest_component_fraction_mean,largest_component_fraction_std,n_structural_samples
300.0,-256.18166666666684,126.19294187033172,6.388888888888889,3.1471131196152324,2.989637557628115,0.43251274434333403,2.989637557628115,0.43251274434333403,0.55,9.125000000000002,2.6486288802190305,9.125000000000002,2.6486288802190305,56.44444444444444,30.694230768487028,56.44444444444444,30.694230768487028,0.0,0.0,3.875,1.7633419974582356,0.12916666666666665,0.05877806658194118,24
320.0,-495.1450666666667,186.74330916416315,7.277777777777778,2.744804294896806,2.85467708808632,0.5137169867817236,2.85467708808632,0.5137169867817236,0.509375,8.413086419753087,3.1674915658438816,8.413086419753087,3.1674915658438816,51.77777777777778,28.246052930858138,51.77777777777778,28.246052930858138,0.5,0.5,4.875,2.368411915187052,0.1625,0.0789470638395684,24
340.0,-733.1225,281.7668394444421,7.638888888888889,2.9359153198673997,2.7541579175197732,0.5045318988607982,2.7541579175197732,0.5045318988607982,0.5020833333333333,7.839938271604938,2.977737123645053,7.839938271604938,2.977737123645053,44.5,27.196302853308737,44.5,27.196302853308737,0.875,1.964529205687714,5.375,2.595067436503337,0.17916666666666667,0.08650224788344457,24
360.0,-932.7639333333334,420.6909968817124,7.527777777777778,3.395144499552192,2.7947228965541773,0.4971081613375705,2.7947228965541773,0.4971081613375705,0.485,8.057592592592592,2.943368607322805,8.057592592592592,2.943368607322805,47.111111111111114,29.009364175668228,47.111111111111114,29.009364175668228,0.875,1.6909686573085854,4.625,2.394655507583502,0.15416666666666667,0.0798218502527834,24
