baseline,model,temperature_index,temperature,n_seeds,ess_contacts_min,ess_contacts_median,ess_contacts_total,tau_contacts_max,ess_rg_min,ess_rg_median,tau_rg_max,drift_contacts_max,seed_mean_contacts_std,seed_mean_rg_std,rhat_contacts,rhat_rg
final_joint_baseline_30mer,hs,23,306.905,10,1255.7032387416882,1463.3548457678567,14442.20746671351,1.19454975803289,1138.0691687100812,1474.6042548100793,1.3180218226104317,0.07373218190410044,0.04965230217332431,0.006370628298337385,0.9997022415806203,0.9998524333901239
final_joint_baseline_30mer,hs,24,308.132,10,1088.941828405072,1422.0845199049354,13930.199831550157,1.377484049994652,1157.1919528524152,1441.7873324741577,1.2962412988636687,0.12686715197859705,0.053127143094028016,0.007370768150038365,1.0000432825828425,1.0002893683010659
final_joint_baseline_30mer,hs,25,309.364,10,1340.5339563118982,1414.9659549502394,14204.526960146646,1.1189571087977717,1232.8784423009497,1404.569117454753,1.2166649594428103,0.10892535126951612,0.07549566580642603,0.006619756917813734,1.0003792195102437,0.9998865280205984
final_joint_baseline_30mer,hs,26,310.6,10,1306.1501506011718,1500.0,14676.043305316754,1.148413143243605,1221.0382597221248,1401.350626142967,1.2284627349362167,0.07145817562179589,0.05104490397896958,0.00575529419697847,0.9998483304656448,0.9999048145547754
final_joint_baseline_30mer,hs,27,311.842,10,1265.647535413157,1450.1243679755837,14324.278922877837,1.1851640824396985,1087.228885687217,1456.7484578261315,1.3796542933568934,0.10250416120148935,0.05199555536560578,0.006361355689352859,0.999876979319761,0.9999625936027959
final_joint_baseline_30mer,hs,28,313.088,10,1265.285112749091,1462.964158650831,14368.117933632915,1.1855035555906785,1202.0943277164106,1464.002056667076,1.2478222094679654,0.09127746451263666,0.043113493634050835,0.004647603194203035,0.9998387201547493,0.9999951911802085
final_joint_baseline_30mer,hs,29,314.34,10,1306.391182615099,1364.0271901480382,13739.899454504672,1.1482012585214636,1249.1305039781416,1434.4341103171246,1.2008352972110656,0.0662096264572633,0.061465220518056654,0.005535742752762402,0.9999808122911998,1.0001886990131956
final_joint_baseline_30mer,hs,30,315.596,10,1341.3525450293387,1491.169707255585,14659.233062360645,1.1182742415918638,1070.8982392624582,1417.4394475233883,1.4006933105362744,0.05955134856552748,0.054432016722187046,0.007763055201077814,0.9997168986085128,0.9999616382328531
final_joint_baseline_30mer,hs,31,316.858,10,1361.3830223555779,1450.254590492387,14449.89851435634,1.101820703922527,1158.9717474944769,1442.9807706184506,1.2942507039043663,0.09145481826718663,0.07078634519924497,0.005749685372827669,1.0001244509773906,0.9999516802904604
final_joint_baseline_30mer,hs,32,318.124,10,1379.5154252033547,1449.5121595912033,14457.304239460234,1.0873383309787092,1282.7018729271426,1393.2607758380632,1.1694065719082332,0.06404105971879558,0.05966811916295377,0.005298395582678002,0.9998395745178982,0.9997469350605447
final_joint_baseline_30mer,hs,33,319.396,10,1306.0384579534318,1403.4342911068197,14163.72385548744,1.1485113557456086,1316.1593386671295,1438.0171870688537,1.13967963903143,0.09861002170629701,0.08364677054269469,0.007728272557209602,1.0001055812970159,1.0001248471092508
final_joint_baseline_30mer,hs,34,320.672,10,1076.3557738787347,1441.3956601401944,13654.745759241452,1.393591260810196,1363.3773705272565,1459.2810931337617,1.1002089607955776,0.10847006148337024,0.06849415222403211,0.0052127760399060885,1.000251468343439,1.0001862616769504
final_joint_baseline_30mer,hs,35,321.954,10,1163.822415305695,1377.7802816588915,13781.349677958118,1.2888564271259573,1281.3906672240664,1429.6489531327395,1.1706031879017167,0.12001223066645524,0.06478096428221285,0.007820633234670367,1.000074751616511,1.0004428047543863
final_joint_baseline_30mer,hs,36,323.241,10,1282.5210407110987,1466.8671095454788,14398.550133783016,1.1695714552708774,1168.0393848531596,1462.2094510791105,1.2842032721255996,0.07581230050390167,0.07168663287763856,0.0071958513041427375,0.9999466459109586,1.000071989370354
final_joint_baseline_30mer,hs,37,324.533,10,976.4908602372387,1369.6840586387793,13333.464034377283,1.5361126878704985,1198.1959687298872,1436.6072544854405,1.2518820286050798,0.06657042211468929,0.06044339868376391,0.00860258569944239,0.9998168043542357,0.9999612293651853
final_joint_baseline_30mer,hs,38,325.83,10,1009.6991718934872,1435.2621834012057,13859.280379839098,1.4855909975513324,1365.980246115841,1454.6606739206463,1.0981125124358448,0.08989196330449024,0.04663637111859277,0.0048346647273968925,0.9996446987217468,0.999647910137981
final_joint_baseline_30mer,hs,39,327.132,10,1296.1173528688023,1461.3848548891465,14250.387481280197,1.1573026135943074,1237.1747781283518,1454.1679020718984,1.2124398480457717,0.13674798818471237,0.07012968938568982,0.006466391603350685,1.000365072890759,1.0000855925612708
final_joint_baseline_30mer,hs,40,328.44,10,1153.5188280798134,1422.1030593227017,14053.92499347343,1.300368891678128,1233.8546725077224,1402.5362708665189,1.215702329798173,0.09904245623310337,0.061193173184959454,0.005935251305440693,1.0000081712260118,1.00007018816802
final_joint_baseline_30mer,hs,41,329.753,10,1299.7769899503662,1479.208429715798,14465.373870115967,1.1540441257213514,828.5537996723349,1458.6060972832315,1.8103833457684937,0.05159220123749301,0.03933022586595021,0.003923983760792294,0.9995238296714404,0.9999453164250782
final_joint_baseline_30mer,hs,42,331.071,10,1233.9903071031235,1500.0,14539.406292319016,1.2155687053339603,1184.977144305281,1456.762509499575,1.2658471998457053,0.10012324720824944,0.07234350158944643,0.008372578278195066,1.00016486077021,1.0003795603986017
final_joint_baseline_30mer,hs,43,332.394,10,1256.016444636904,1457.9298380200294,14422.8952006127,1.19425187974639,1301.2799752732224,1472.9022458116374,1.152711198591259,0.06776737390226548,0.050691046765895656,0.005918286148489025,0.9997520915491258,1.0000705148185394
final_joint_baseline_30mer,hs,44,333.723,10,1188.2843809214633,1415.6603625255232,14064.966588829215,1.2623240901616621,1164.4416443923394,1405.7503169431243,1.2881710364994468,0.10175386256110784,0.10010325780024441,0.00840156096401612,1.000549894001199,1.0002452762651097
final_joint_baseline_30mer,hs,45,335.057,10,1304.7107984071145,1500.0,14576.064448877547,1.1496800684345594,1143.6068729096735,1500.0,1.311639546362254,0.0713006844146565,0.06689444421375122,0.007468935109141131,0.9998425570841929,1.0000539779832203
final_joint_baseline_30mer,hs,46,336.396,10,892.1762408596601,1491.7465371401313,14110.827829399752,1.6812821629890848,993.6324825425696,1500.0,1.5096124838448368,0.07176620876254612,0.05266198291409505,0.007901632952883998,0.9998120108664106,1.00012165131115
final_joint_baseline_30mer,hs,47,337.741,10,1272.8438954251938,1467.061535029844,14254.942567561367,1.1784634434680026,1199.7385815992943,1431.8798729059772,1.2502723701695468,0.10948749876746727,0.055341525497987994,0.008485730911511542,0.9999933201178995,1.0002512089504323
final_joint_baseline_30mer,hs,48,339.091,10,1203.4237629515876,1443.5828307758559,13993.503138526821,1.2464437267891504,1252.8397305426759,1415.667704682219,1.1972800378467126,0.10061393252992644,0.06943674979592723,0.007654850459802053,1.0000223318941863,1.0003679660307665
final_joint_baseline_30mer,hs,49,340.446,10,1310.1767250494856,1423.4888114696887,14225.239107577736,1.1448837178384044,1221.269925680668,1341.9175386450684,1.2282297045544484,0.09534766138921247,0.039516185151009825,0.0034480797850090883,0.9998712591492449,0.9997312780834571
final_joint_baseline_30mer,hs,50,341.807,10,1259.0365287678082,1500.0,14697.195275859187,1.1913871962619047,1281.2873500931844,1468.1356974668913,1.1706975799697932,0.0797928714245583,0.07490927846401936,0.004978481384206716,0.9998464317939226,0.9998081825260502
final_joint_baseline_30mer,hs,51,343.173,10,1301.305254955281,1417.1430118232538,14208.972436460914,1.1526888055574225,1238.4599651182139,1462.66174016288,1.2111816629105339,0.06389123903532816,0.06326733403230732,0.006038675096648238,0.9997055409166569,0.9998735569842375
final_joint_baseline_30mer,hs,52,344.545,10,1333.8541731683217,1446.770684693421,14363.942295215038,1.1245607129878596,1051.864355246686,1450.925779821071,1.4260393866547707,0.07882347820928967,0.08706373144618464,0.00442034405905275,1.0002567254049533,0.9997760593768823
final_joint_baseline_30mer,hs,53,345.922,10,1231.1940831341033,1437.8795393214336,14188.345592186985,1.2183294417575738,1309.389885447122,1462.320066491167,1.1455717022648222,0.0723525214920139,0.072951125191231,0.0057532097179019154,0.9999385081109369,0.9997708155919118
final_joint_baseline_30mer,hs,54,347.305,10,1182.189466621676,1479.2842047220292,14504.822294073838,1.268832147766065,1193.93528939267,1484.122610239541,1.2563494967662936,0.0713527043769972,0.05075172684527856,0.00542717714688603,0.9997495031938296,0.9998822071122269
final_joint_baseline_30mer,hs,55,348.693,10,1229.5248141139498,1470.8881032909226,14328.49125067961,1.2199835113380502,1322.188670290773,1500.0,1.1344825694733287,0.06385660645874149,0.10960381177475328,0.007290526213907376,1.0002235219714193,1.0002006201059792
final_joint_baseline_30mer,hs,56,350.086,10,1028.8828236412855,1462.8665260828868,13961.958037925215,1.4578919635293346,1212.0379994480543,1479.362621308328,1.2375849607710978,0.10743218292151434,0.06953243847298905,0.008265797533085817,1.000008936171127,1.0001696169068386
final_joint_baseline_30mer,hs,57,351.486,10,1214.1433374181572,1463.3380043678799,13898.970419221154,1.2354389747669408,1292.3001869122072,1462.50063956645,1.1607210268877743,0.08255984602190283,0.07252650090369278,0.006391954181407743,0.9997874327697372,0.9999131856046061
final_joint_baseline_30mer,hs,58,352.891,10,1159.2862454701494,1466.8449896523503,14104.441175521672,1.293899591978402,1225.3076260099774,1402.8258415195933,1.2241823752329979,0.09634072983243851,0.07497448454863388,0.008325844201714989,0.999992904883358,1.0001009140275552
final_joint_baseline_30mer,hs,59,354.301,10,1261.0493509040837,1451.1928944198626,14349.273954520231,1.1894855652751462,1174.0106981503525,1484.2609727776808,1.2776714917191487,0.10241447869175885,0.05955076265954388,0.005646629514273356,0.9998232410483541,0.9998246097552854
final_joint_baseline_30mer,hs,60,355.717,10,1436.5333436570122,1500.0,14929.485648321259,1.0441804268750348,1267.820765713148,1500.0,1.1831325377891657,0.10412518424752634,0.10418967745841656,0.007525282624579983,1.000160685123243,1.0002250250748628
final_joint_baseline_30mer,hs,61,357.139,10,1311.591671074547,1478.464378620627,14576.76328401685,1.1436486164715394,1070.3341423607949,1430.235549330287,1.4014315162286684,0.08765957591209088,0.08291320763304243,0.005384333834290781,0.9999973837543068,0.9998686778897313
final_joint_baseline_30mer,hs,62,358.567,10,1431.537762743328,1483.209646024604,14789.102480167827,1.0478242621595077,1184.5573856939402,1425.4600470553755,1.2662957642370922,0.08173290503742982,0.07085826227994407,0.0044274069360863465,0.9997389221613812,0.9997968067620717
final_joint_baseline_30mer,hs,63,360.0,10,1231.1616735873408,1389.8266333155377,13840.719701912523,1.218361513504008,1362.200747397823,1453.77611038806,1.101159284243098,0.11620215506215985,0.10017382669917095,0.008498503786689657,1.0001833433137568,1.0000959905413398
final_joint_baseline_30mer,hs_quadratic,0,280.0,10,1213.2166337963347,1377.6269314573021,13816.79646830981,1.2363826527058714,1294.3881772143409,1477.0412566497537,1.1588486563807754,0.13340976308993555,0.05933932554011339,0.005365327615364231,1.0004520495025573,0.9999281844675505
final_joint_baseline_30mer,hs_quadratic,1,281.119,10,858.8089789484679,1355.456648206195,13047.579740950106,1.7466049340059429,965.0567107092438,1353.6906369738467,1.5543128018845787,0.13167411532936468,0.03294061997662524,0.007992154609290288,0.9999097886762511,1.0001792865753434
final_joint_baseline_30mer,hs_quadratic,2,282.243,10,1224.3647353518497,1438.8916101188247,13962.907999723364,1.2251251254544995,1198.8673796834332,1456.2134278864723,1.251180927448441,0.1256469976578968,0.04585872024187141,0.006230918521026712,0.9999334219222511,0.9998908639491828
final_joint_baseline_30mer,hs_quadratic,3,283.371,10,1139.3843185360445,1470.6206432468693,14395.788323163884,1.3165004780189515,1275.1749520098329,1500.0,1.1763091783098587,0.100033737393412,0.04181759332040899,0.010783525167728255,0.9998408926771736,1.0006330108748904
final_joint_baseline_30mer,hs_quadratic,4,284.504,10,1230.2320532998722,1448.2504966394004,14010.495221466828,1.2192821638621143,1266.681200184985,1397.163442708827,1.1841969390411267,0.07537916350334394,0.035251792704611394,0.006496390428340583,0.9997539729704324,0.9999429403239186
final_joint_baseline_30mer,hs_quadratic,5,285.641,10,1365.3797589547407,1496.9255165469392,14625.959810500502,1.0985954568041327,1276.5014786447418,1456.0699672978035,1.1750867704380146,0.1315398032847616,0.07548056409139736,0.008206927505466744,1.0005186277980294,0.999994649787653
final_joint_baseline_30mer,hs_quadratic,6,286.783,10,1022.6514077323077,1388.2599530477714,13714.707001691,1.4667754707600662,1235.7208490060996,1401.0598718631795,1.2138663851196347,0.11192563147054908,0.048366195724791956,0.009568533787775356,1.0002030986664738,1.0003499531834834
final_joint_baseline_30mer,hs_quadratic,7,287.929,10,1367.5381032715911,1467.4492269934808,14591.942094625698,1.096861576588994,1011.2278133227353,1364.7420706028156,1.4833452761462684,0.07424838186524955,0.05310969779616525,0.007345144774620404,0.9999690943465537,1.000209354023711
final_joint_baseline_30mer,hs_quadratic,8,289.08,10,896.743425786205,1433.998516778719,13705.239528509112,1.672719260456133,1290.4072855222971,1456.4092337529883,1.1624236912091437,0.06239948794894022,0.04001777382891528,0.004726260131048826,0.9996830630225423,1.0000889514355638
final_joint_baseline_30mer,hs_quadratic,9,290.235,10,1330.3614927799865,1433.3850500876365,14308.60593612384,1.1275130918480878,1163.9834878283496,1424.3526739006495,1.2886780746336517,0.08142272459753533,0.05006200599700784,0.004245890810904282,0.9998162215826943,0.9995739584651292
final_joint_baseline_30mer,hs_quadratic,10,291.395,10,1267.885003312603,1407.636209318288,13932.371189678284,1.1830725941871307,878.720343915502,1414.3355004750915,1.7070277368521247,0.10935959984680248,0.061848883938551744,0.007094293027345338,1.0003204551459222,1.0001716272655186
final_joint_baseline_30mer,hs_quadratic,11,292.56,10,957.092755616778,1353.266783924103,13407.530890016915,1.5672462164164611,1256.2272839780376,1428.371754347621,1.1940514420686825,0.11710411239177303,0.05236287913313308,0.006312012824736663,1.0000772118916095,0.9999608462229062
final_joint_baseline_30mer,hs_quadratic,12,293.729,10,1256.282989937524,1493.4817755416657,14564.26494936378,1.1939984955735143,1227.131985817359,1432.3126978724804,1.2223624005700504,0.0593177633808569,0.062254995337277526,0.005958035565329902,0.9998964515908247,0.9999883161076463
final_joint_baseline_30mer,hs_quadratic,13,294.903,10,1355.7550527740473,1446.8821506779054,14463.20480919238,1.106394548875779,1201.5098186270159,1380.4594391724527,1.2484292485550168,0.05481598220109069,0.0584932664690751,0.006492665070967561,0.9998485858770829,0.99999596579335
final_joint_baseline_30mer,hs_quadratic,14,296.082,10,1180.6323037317193,1421.9936775482427,13884.25218407207,1.2705056394432286,1113.4739999416618,1493.0585260385799,1.347135182391856,0.14664013884057392,0.04634599347420559,0.00766099407422563,1.000192599431589,1.0001937911829233
final_joint_baseline_30mer,hs_quadratic,15,297.266,10,1214.6644003594101,1439.9091148315865,14116.161314940235,1.2349090000136345,1246.0376556032131,1427.8949397570977,1.2038159466969258,0.1002886395837117,0.03689896114165449,0.007259339320882176,0.9999123968306527,0.9999351972226348
final_joint_baseline_30mer,hs_quadratic,16,298.454,10,1102.297004049554,1446.140321034492,13975.184173930269,1.360794771726121,1258.8800804750142,1392.6112992249105,1.1915352568244657,0.09479152783149476,0.05597300936860354,0.008665349820653603,1.0001505331177314,1.0003352138478503
final_joint_baseline_30mer,hs_quadratic,17,299.647,10,1321.2701391581895,1477.8995666377568,14529.77922125526,1.1352712481307443,1195.2861748787734,1452.7969526308389,1.2549295988905174,0.0855512652152536,0.04537174842956304,0.0074702649430967265,0.9998469475036316,1.000082329409336
final_joint_baseline_30mer,hs_quadratic,18,300.845,10,1323.716615732253,1499.1283654481495,14455.406220975594,1.1331730539396685,982.23204492312,1484.0876921425988,1.5271340491822438,0.08011054398427989,0.02142490762329365,0.005125270831552544,0.9996196227672313,0.9998948921204629
final_joint_baseline_30mer,hs_quadratic,19,302.047,10,1326.6485199912133,1499.1058122205663,14520.737692286933,1.1306687320692408,1279.6719811942417,1497.5552601033783,1.1721753871645602,0.07629249313225824,0.04543425041872164,0.006060976972954633,0.9997723416042201,0.9998655787522437
final_joint_baseline_30mer,hs_quadratic,20,303.254,10,1251.6413517637409,1464.1419722585679,14209.02112379928,1.1984263686129308,1120.5623695126205,1431.018760651018,1.3386135754785453,0.06543319291168397,0.04578990669957254,0.008395700460698133,0.9997963451472892,1.0005268981574373
final_joint_baseline_30mer,hs_quadratic,21,304.467,10,1133.087446535992,1348.74816174963,13443.335317833547,1.3238166256150055,1125.2528578125518,1482.7999198893408,1.3330337173423779,0.06944891393234097,0.05601761627678684,0.005972859566721659,0.9997415023703259,0.9997403996224724
final_joint_baseline_30mer,hs_quadratic,22,305.683,10,1116.4011090810377,1470.3648835407575,14009.858081998944,1.3436031080573905,960.7776827446747,1458.3886885615302,1.5612352648688894,0.098015412449509,0.06171533214868261,0.0014477467013700946,1.0001846168016897,0.9996524202233404
final_joint_baseline_30mer,hs_quadratic,23,306.905,10,1353.563820215177,1446.4422599453856,14480.481974432403,1.1081856485803114,1164.929529881272,1430.9444961302995,1.2876315360920398,0.15435588148847998,0.06608143124627046,0.005972354707542456,1.0003784062905214,0.9999937516704208
final_joint_baseline_30mer,hs_quadratic,24,308.132,10,1280.620375729924,1480.970188888764,14364.904927166455,1.1713073042001496,1223.090371565397,1479.1613016771134,1.226401609294164,0.10300056216001192,0.04463561109448137,0.005442150735471451,0.999793846727716,0.9999561279411315
final_joint_baseline_30mer,hs_quadratic,25,309.364,10,1234.6060577243118,1388.112274298577,13771.483223217605,1.2149624494511841,1259.6017694956292,1452.7829065657138,1.1908525665223788,0.08174381552910882,0.06133409419817919,0.006271685127729473,0.9999467385317157,1.0000886156334716
final_joint_baseline_30mer,hs_quadratic,26,310.6,10,1149.8784655154361,1477.2774698448816,14119.329597925696,1.3044856869526824,1292.3451133854826,1459.2530520804712,1.1606806761318853,0.12605494814704726,0.07286459283416656,0.007908247972015683,1.0000966509354943,0.9999919571931783
final_joint_baseline_30mer,hs_quadratic,27,311.842,10,1290.0160999556404,1461.1248566455185,14420.144890833995,1.1627761855465062,1163.056997931268,1500.0,1.2897046341392153,0.07453755459522059,0.05269792321440305,0.005638991407255799,0.999865253374007,0.9999619187111987
final_joint_baseline_30mer,hs_quadratic,28,313.088,10,1180.2107981716179,1449.4794580328326,14078.587797930251,1.2709593932912657,1267.0432065412008,1467.0614262583817,1.183858602655492,0.0993113575457583,0.0751910455661665,0.005290614150562795,1.0001979642865046,0.9999660119780827
final_joint_baseline_30mer,hs_quadratic,29,314.34,10,1273.3404668194178,1496.8638432125344,14523.907799304747,1.1780038717741674,1314.1128131134212,1473.7347463990486,1.1414545121481399,0.10169768273570169,0.09359335209060289,0.004145715273553451,1.0003985175192505,0.9996614783262527
final_joint_baseline_30mer,hs_quadratic,30,315.596,10,1126.6731280296456,1455.0127040233565,14073.87270852786,1.3313533115174567,1318.5123279478944,1449.147332460292,1.1376457907940605,0.07447815483115364,0.05884080216992291,0.006574920918855344,0.9999556816379548,1.0000225498933575
final_joint_baseline_30mer,hs_quadratic,31,316.858,10,1047.9203595250567,1401.5935228950834,13356.53532698162,1.4314064865385734,1254.151975847149,1414.2626187756084,1.1960272988341676,0.11534131021869284,0.05265552624791102,0.006075613870445995,1.0000663680645352,0.9999124502410127
final_joint_baseline_30mer,hs_quadratic,32,318.124,10,1163.4756111423906,1441.097380518736,14005.19493276028,1.2892406043021252,1142.7886001491931,1441.611344628941,1.312578721737487,0.06812951772963532,0.061880925081069044,0.007559382239480398,0.9998954653414823,0.9999422661788253
final_joint_baseline_30mer,hs_quadratic,33,319.396,10,1246.519337521185,1463.32197532271,14321.453077174921,1.2033507662888598,1108.9784368449425,1500.0,1.3525961823635804,0.10952369737561841,0.07027008214343022,0.0063493578152240505,1.00017865196408,1.000079832233855
final_joint_baseline_30mer,hs_quadratic,34,320.672,10,1312.4320862812972,1460.2670449317588,14385.48165680448,1.14291628167227,1212.1933915247,1464.624666189422,1.2374263137281223,0.09322828832884462,0.04683948951235237,0.005216403202358799,0.9999215357113269,1.0000278663054627
final_joint_baseline_30mer,hs_quadratic,35,321.954,10,1375.3526733225756,1468.4305660666191,14547.820110094428,1.0906293557246678,1110.3304071208659,1454.2100383137715,1.350949222303624,0.0905174030842045,0.08342874537924899,0.006201861825369287,1.0002025831415766,0.999907027243959
final_joint_baseline_30mer,hs_quadratic,36,323.241,10,1148.3736623394846,1433.0210109444893,14085.758395371042,1.3061950558359001,1318.8940275995312,1460.5287757378594,1.137316545992776,0.08963958908053862,0.06807972450655833,0.007549725918315958,0.999892381125369,1.0002200810134232
final_joint_baseline_30mer,hs_quadratic,37,324.533,10,1249.179360359388,1466.7639901527295,14244.17710128122,1.2007883316039187,1267.092197691572,1458.5455660017594,1.183812829668391,0.06245791169304408,0.07480998150870867,0.005482181788718535,0.9998737305899957,0.9998534157829297
final_joint_baseline_30mer,hs_quadratic,38,325.83,10,1319.6978081765287,1473.6977576225097,14587.827473086092,1.1366238472977392,1379.8857891088094,1500.0,1.0870464873536858,0.12274998448815919,0.06900437989319558,0.007666076600949718,0.9999569469908677,1.0001204387235412
final_joint_baseline_30mer,hs_quadratic,39,327.132,10,1175.011647421194,1387.3150517750157,13872.499171716858,1.2765830902970707,1250.0743810548622,1428.3229282725838,1.1999285984360712,0.13843510867851813,0.04758431113998254,0.005837888177134467,1.0000132254545624,1.0000188219588972
final_joint_baseline_30mer,hs_quadratic,40,328.44,10,1351.4635747214884,1484.4872853873462,14653.072082433291,1.1099078273782719,1310.4608688829965,1460.2277167745156,1.1446354756693817,0.0753299169076602,0.05066421046678053,0.005472222597770182,0.9998473174490495,0.9998789384589222
