baseline,model,n_parameters,n_successful_seeds,n_failed_seeds,fit_train_contact_loss,fit_validation_contact_loss,fit_all_contact_loss,fit_train_rg_loss,fit_validation_rg_loss,fit_all_rg_loss,fit_optimization_objective,remd_target_train_contact_js_mean,remd_target_train_contact_js_std,remd_target_validation_contact_js_mean,remd_target_validation_contact_js_std,remd_target_all_contact_js_mean,remd_target_all_contact_js_std,remd_target_validation_rg_js_mean,remd_target_validation_rg_js_std,remd_target_all_rg_js_mean,remd_target_all_rg_js_std,remd_target_validation_combined_js_mean,remd_target_validation_combined_js_std,remd_target_all_combined_js_mean,remd_target_all_combined_js_std,remd_fit_contact_js_mean,remd_fit_rg_js_mean,mean_contacts_rmse_mean,mean_contacts_rmse_std,mean_contacts_mae_mean,mean_rg_rmse_mean,mean_rg_rmse_std,mean_rg_mae_mean,swap_rate_min_mean,swap_rate_median_mean,local_acceptance_mean,diag_n_seeds,diag_min_ess_contacts,diag_median_ess_contacts,diag_total_ess_contacts,diag_min_ess_rg,diag_max_autocorr_contacts,diag_max_autocorr_rg,diag_total_round_trips,diag_min_round_trips_total,diag_min_round_trips_per_walker,diag_min_temp_coverage,diag_max_drift_contacts,diag_seed_mean_contacts_dispersion,diag_seed_mean_rg_dispersion,diag_max_rhat_contacts,diag_max_rhat_rg,convergence_status,convergence_flags,bootstrap_enabled,boot_requested_replicates,boot_successful_replicates,boot_failed_replicates,boot_confidence,boot_widest_relative_ci,boot_max_abs_param_correlation,boot_n_identifiability_warnings,boot_max_bound_hit_fraction,boot_extra_terms_ci_include_zero,boot_status,split_enabled,split_n_attempted,split_n_succeeded,split_mean_heldout_loss,split_range_heldout_loss,split_worst_blocked_low,split_worst_blocked_mid,split_worst_blocked_high,split_max_param_cv,split_boundary_warnings,split_stability_status,rgw_enabled,rgw_tested_weights,rgw_production_weight,rgw_pareto_weights,rgw_knee_weight,rgw_contact_loss_range,rgw_rg_loss_range,rgw_weight_sensitive,rgw_status,unc_enabled,unc_restart_objective_spread,unc_n_distinct_minima,unc_condition_number,unc_positive_definite,unc_identifiability_status,has_validation,fit_rank,simulation_rank,simulation_rank_note,fit_status,status
final_joint_baseline_30mer,hs,2,10,0,3.177673115614896,,3.177673115614896,3.1012340564829057,,3.1012340564829057,4.728290143856346,0.07427625551159704,0.00044273004992557177,,,0.07427625551159704,0.00044273004992557177,,,0.07599667856346418,0.0005510142229907998,,,0.11227459479332913,0.00041558393294644945,0.002229134528619255,0.008274045158078544,0.20074441804396864,0.0038664541456130156,0.166925447295658,0.0676622539347523,0.0007579854198507451,0.06648861640587336,0.98308,0.9890000000000001,0.5996262025,10,892.1762408596601,1456.9844535679968,909175.3708403938,828.5537996723349,1.6812821629890848,1.8103833457684937,14123.0,1370.0,15.0,1.0,0.14589708234864726,0.061384552891296636,0.006479322304403091,1.000549894001199,1.0006918491874939,reliable,,True,200,200,0,0.95,0.04661079489076497,0.9986343299933432,1,0.0,,warn,True,16,16,0.07440300007908608,0.021248068257277902,0.08675758528755725,0.07283667586736614,0.06550951703027935,0.017470856038360617,0,stable,True,0;0.1;0.25;0.5;1;2;4,0.5,0;0.1;0.25;0.5;1;2;4,1.0,0.014025073934450273,0.014691534978428754,False,stable,True,0.01929618700000013,2,19089715.481312547,True,warn,False,5,4,within ~1e-3 of rank-1 with fewer parameters (2 vs 3); consider preferring on parsimony,ok,ok
final_joint_baseline_30mer,hs_quadratic,3,10,0,3.177187426411085,,3.177187426411085,3.0969602135471135,,3.0969602135471135,4.725667533184642,0.07455462060111086,0.0005467525091749333,,,0.07455462060111086,0.0005467525091749333,,,0.07587061517214946,0.0005752891051650875,,,0.11248992818718558,0.0005799590735177749,0.0022336441103875198,0.008359970074556128,0.19008898047708292,0.007201831050296638,0.1672162360849357,0.06718960015717448,0.0009709352570522398,0.06611523464390019,0.9834399999999999,0.98916,0.600147949375,10,858.8089789484679,1454.0161896260333,904639.1992822022,799.3041047490415,1.7466049340059429,1.8766324244899968,14241.0,1380.0,16.0,1.0,0.15435588148847998,0.05918917790711002,0.006390477483878937,1.0005186277980294,1.0006330108748904,reliable,,True,200,200,0,0.95,0.3695588771631113,0.9955246816021074,1,0.0,,warn,True,16,16,0.07433886154786061,0.021407898766788586,0.08659514439415131,0.07281976489167068,0.06518724562736272,0.15984379758472908,0,stable,True,0;0.1;0.25;0.5;1;2;4,0.5,0;0.1;0.25;0.5;1;2;4,1.0,0.01394993211094512,0.014677950435764697,True,sensitive,True,0.024863196000000087,2,19921574.3480362,True,warn,False,3,5,,ok,ok
final_joint_baseline_30mer,poly2,3,10,0,3.177064166012309,,3.177064166012309,3.096980003246414,,3.096980003246414,4.725554167635518,0.07451646021437766,0.00041941449057088996,,,0.07451646021437766,0.00041941449057088996,,,0.07536446570236065,0.0007834020558908428,,,0.112198693065558,0.0006859208248363494,0.0022505027980303308,0.008592431802940496,0.19363385640006464,0.004862088348203418,0.17080148364916908,0.06704411409028074,0.001016595235315249,0.06603580104802692,0.984,0.98916,0.6001306375000001,10,433.64014600709515,1454.7050334493547,908236.0817550607,836.3903124777812,3.459089325127792,1.7934210590702504,14292.0,1394.0,15.0,1.0,0.17257637479192955,0.06125002837347912,0.006430604861427076,1.0009050127400718,1.0004653076190515,reliable,,True,200,200,0,0.95,0.1710620103121324,0.7640765935796973,0,0.0,,ok,True,16,16,0.07433201052813679,0.021464161959855052,0.08658022024887392,0.07281822947280689,0.06511605828901887,0.05974894254215467,0,stable,True,0;0.1;0.25;0.5;1;2;4,0.5,0;0.1;0.25;0.5;1;2;4,1.0,0.0139512107929615,0.014677514013566526,True,sensitive,True,37.484565501999995,2,176.68494785144605,True,warn,False,2,3,,ok,ok
final_joint_baseline_30mer,poly3,4,10,0,3.1767692465119106,,3.1767692465119106,3.0971617458129805,,3.0971617458129805,4.725350119418402,0.07425595810674385,0.00023230118067317894,,,0.07425595810674385,0.00023230118067317894,,,0.07578154758085566,0.0005074081981092366,,,0.11214673189717166,0.0003455339390587434,0.0022004589863587045,0.00841547355321629,0.18995520895220955,0.006305066880074705,0.16697402765650593,0.0674251620104364,0.000889230192236544,0.06634895171084408,0.9831200000000001,0.9894000000000001,0.6000649034375,10,765.3201843305742,1464.138188058425,908523.823390027,832.6397661064314,1.9599639872454828,1.8014993530927081,14467.0,1410.0,15.0,1.0,0.2071484282713844,0.05794269991067965,0.006300389833715475,1.0004824916419979,1.0007304969145743,reliable,,True,200,200,0,0.95,0.9837699104042121,0.91342280605051,1,0.0,,warn,True,16,16,0.0743414873508329,0.02146030352038371,0.0866673117479767,0.07281329029690403,0.065207008227593,0.4106997162327682,0,moderate,True,0;0.1;0.25;0.5;1;2;4,0.5,0;0.1;0.25;0.5;1;2;4,1.0,0.013955122502234261,0.014677709678145676,True,sensitive,True,37.484723251000005,2,2711.0055977964807,True,warn,False,1,2,,ok,ok
final_joint_baseline_30mer,heat_capacity,3,10,0,3.1773001287166363,,3.1773001287166363,3.0970720193180536,,3.0970720193180536,4.725836138375663,0.0742796226714449,0.00043489839757327034,,,0.0742796226714449,0.00043489839757327034,,,0.07546258436762457,0.0003674203355633132,,,0.11201091485525719,0.00029902234496934007,0.002200631892702548,0.008301576529893042,0.19181404587482936,0.007591449505271193,0.1682405717243587,0.06745748893595316,0.0006920762234586133,0.0664922160249292,0.9838000000000001,0.98916,0.6001375878125,10,960.0076063936449,1458.459503868111,910448.4806211076,707.6987113117713,1.5624876199001019,2.1195460384824503,14210.0,1387.0,15.0,1.0,0.2081687751092603,0.061444435411853404,0.0060367080686762895,1.0008716025791802,1.0005762097851314,reliable,,True,200,200,0,0.95,0.5790564695572393,0.9998249167698035,1,0.0,,warn,True,16,16,0.07434478535075617,0.02139843276168925,0.08662165438279475,0.07281917078564473,0.0652232216211055,0.1763080173084363,0,stable,True,0;0.1;0.25;0.5;1;2;4,0.5,0;0.1;0.25;0.5;1;2;4,1.0,0.013950346777220526,0.014679646874959998,True,sensitive,True,44.756103132,5,19663142.462587316,True,warn,False,4,1,,ok,ok
