temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
0,300.0,contacts,36,6.638888888888889,3.0290517197610956,2.125697306085835,2.125697306085835,2.125697306085835,1,16.935619148094425,-2.5,-0.8253408100265708,1.6669047449003882,1.4148699600455499,geyer_initial_positive_sequence
0,300.0,rg,36,2.7321061389793706,0.4128832626313533,1.3715219760946726,1.3715219760946726,1.3715219760946726,1,26.24821229806894,0.2988366611112121,0.7237800321734796,0.154571457104551,0.9734136468214447,geyer_initial_positive_sequence
0,300.0,rg2,36,7.634876543209878,2.315888096038529,1.3686777475649397,1.3686777475649397,1.3686777475649397,1,26.30275831111363,1.6707407407407402,0.7214255056618005,0.8653887060141542,1.0137699579672266,geyer_initial_positive_sequence
0,300.0,ree2,36,40.5,25.588083163847973,1.4635144881422084,1.4635144881422084,1.4635144881422084,1,24.598321568854814,18.333333333333332,0.7164793554851155,10.322592618492067,1.2533736257642216,geyer_initial_positive_sequence
0,300.0,m_long_fixed,8,0.0,0.0,1.0,1.0,5.0,5,8.0,0.0,0.0,0.0,0.0,constant_series
0,300.0,m_global_scaled,8,0.125,0.33071891388307384,1.0,1.0,5.0,5,8.0,-0.25,-0.7559289460184544,0.20000000000000004,1.5118578920369088,geyer_initial_positive_sequence
0,300.0,smax,8,4.75,1.479019945774904,1.7857142857142856,1.7857142857142856,8.928571428571427,5,4.48,-2.5,-1.6903085094570331,1.2,2.02837021134844,geyer_initial_positive_sequence
0,300.0,largest_component_fraction,8,0.15833333333333333,0.04930066485916347,1.785714285714286,1.785714285714286,8.92857142857143,5,4.4799999999999995,-0.08333333333333331,-1.6903085094570327,0.04,2.02837021134844,geyer_initial_positive_sequence
0,300.0,energy,36,-266.2061666666669,121.45891585898055,2.125697306085835,2.125697306085835,2.125697306085835,1,16.935619148094425,100.24500000000009,0.8253408100265707,66.83954646101583,1.4148699600455499,geyer_initial_positive_sequence
1,320.0,contacts,36,6.666666666666667,2.4494897427831783,2.261316872427984,2.261316872427984,2.261316872427984,1,15.919927206551407,-2.1111111111111116,-0.8618575020903776,1.153963887243108,1.3559675361835448,geyer_initial_positive_sequence
