temperature_index,temperature,observable,n_samples,mean,std,tau_int,tau_int_samples,tau_int_cycles,sample_cycle_spacing,ess,drift,drift_in_std,block_mean_std,block_mean_range_over_std,acf_method
1,320.0,rg,36,3.634242590029438,0.7616444003549578,1.4825740497603785,1.4825740497603785,1.4825740497603785,1,24.28209235539939,-0.2641118728620504,-0.3467653313527459,0.3076217663265861,1.1759274521260588,geyer_initial_positive_sequence
1,320.0,rg2,36,13.787821395775941,5.749093209977268,1.4888360166610517,1.4888360166610517,1.4888360166610517,1,24.179963137065723,-2.1034205693296606,-0.36586997157730505,2.372602342720111,1.195840761125385,geyer_initial_positive_sequence
1,320.0,ree2,36,88.44444444444444,58.00308633763688,2.03256786526392,2.03256786526392,2.03256786526392,1,17.71158573114879,-24.444444444444443,-0.42143351307468274,28.43348485895617,1.5023831082987067,geyer_initial_positive_sequence
1,320.0,m_long_fixed,8,0.625,0.6959705453537527,1.0080645161290325,1.0080645161290325,5.040322580645162,5,7.935999999999998,-0.75,-1.0776318121606494,0.5477225575051661,2.155263624321299,geyer_initial_positive_sequence
1,320.0,m_global_scaled,8,0.625,0.6959705453537527,1.0080645161290325,1.0080645161290325,5.040322580645162,5,7.935999999999998,-0.75,-1.0776318121606494,0.5477225575051661,2.155263624321299,geyer_initial_positive_sequence
1,320.0,smax,8,7.0,3.774917217635375,1.4912280701754388,1.4912280701754388,7.4561403508771935,5,5.364705882352941,-4.5,-1.1920791213585393,3.472751070837068,2.516611478423583,geyer_initial_positive_sequence
1,320.0,largest_component_fraction,8,0.1590909090909091,0.0857935731280767,1.4912280701754383,1.4912280701754383,7.456140350877192,5,5.364705882352942,-0.10227272727272725,-1.192079121358539,0.07892616070084243,2.516611478423583,geyer_initial_positive_sequence
1,320.0,energy,36,-687.9114666666667,339.7137184843078,1.6719209925449094,1.6719209925449094,1.6719209925449094,1,21.532117941292615,-120.95146666666653,-0.3560393946005851,141.44858382138344,1.144412339787596,geyer_initial_positive_sequence
2,340.0,contacts,36,12.61111111111111,5.218970618904427,1.3768020144790682,1.3768020144790682,1.3768020144790682,1,26.147550353215518,-1.2222222222222214,-0.2341883699814336,1.6804548703933027,0.8759253318786093,geyer_initial_positive_sequence
2,340.0,rg,36,3.394942857929196,0.6439973575550411,1.0546844747115385,1.0546844747115385,1.0546844747115385,1,34.13343124240658,-0.026973692616014233,-0.04188478772400685,0.1496824503845661,0.6637647694726767,geyer_initial_positive_sequence
2,340.0,rg2,36,11.94036960514233,4.321695535543869,1.0038603545241775,1.0038603545241775,1.0038603545241775,1,35.861561658208664,-0.26848025711661805,-0.06212382499148701,1.004158504324352,0.6432052617507171,geyer_initial_positive_sequence
2,340.0,ree2,36,71.61111111111111,45.05014353027929,1.0956581769013432,1.0956581769013432,1.0956581769013432,1,32.85696283654128,-12.333333333333329,-0.2737690130785887,13.417936518264021,0.714283438563152,geyer_initial_positive_sequence
2,340.0,m_long_fixed,8,2.0,3.3166247903554,1.0,1.0,5.0,5,8.0,-1.0,-0.30151134457776363,2.0976176963403033,1.507556722888818,geyer_initial_positive_sequence
2,340.0,m_global_scaled,8,2.0,3.3166247903554,1.0,1.0,5.0,5,8.0,-1.0,-0.30151134457776363,2.0976176963403033,1.507556722888818,geyer_initial_positive_sequence
2,340.0,smax,8,5.875,3.4072532926097527,1.0,1.0,5.0,5,8.0,0.25,0.0733728838247053,3.352610922848042,2.934915352988212,geyer_initial_positive_sequence
2,340.0,largest_component_fraction,8,0.13352272727272727,0.07743757483203982,1.0,1.0,5.0,5,8.0,0.005681818181818177,0.07337288382470525,0.07619570279200094,2.934915352988212,geyer_initial_positive_sequence
2,340.0,energy,36,-1210.3185999999998,500.87713582574315,1.3768020144790682,1.3768020144790682,1.3768020144790682,1,26.147550353215518,117.29960000000005,0.23418836998143389,161.27728700333412,0.8759253318786089,geyer_initial_positive_sequence
3,360.0,contacts,36,15.333333333333334,4.85912657903775,3.3921568627450984,3.3921568627450984,3.3921568627450984,1,10.612716763005778,-1.1111111111111107,-0.2286647801900117,2.80252255174891,1.6169866599150833,geyer_initial_positive_sequence
3,360.0,rg,36,3.104987752418995,0.5731903302263985,2.975051846023209,2.975051846023209,2.975051846023209,1,12.10062945562501,0.15511678539841922,0.2706200318088954,0.3282982228431197,1.3317925947238975,geyer_initial_positive_sequence
3,360.0,rg2,36,9.969496097337007,3.810200683222513,2.9442806215946957,2.9442806215946957,2.9442806215946957,1,12.227095384848711,0.9279729109274584,0.24354961538210018,2.142453081581376,1.2920095894737957,geyer_initial_positive_sequence
3,360.0,ree2,36,59.5,41.75424130153327,1.3479597852237788,1.3479597852237788,1.3479597852237788,1,26.707028202642956,-7.0,-0.16764763966009247,17.60313051936026,1.271042819055599,geyer_initial_positive_sequence
3,360.0,m_long_fixed,8,2.625,2.341874249399399,1.4266381766381766,1.4266381766381766,7.133190883190883,5,5.607588617074389,-0.75,-0.3202563076101743,2.181742422927143,2.5620504608813945,geyer_initial_positive_sequence
3,360.0,m_global_scaled,8,2.625,2.341874249399399,1.4266381766381766,1.4266381766381766,7.133190883190883,5,5.607588617074389,-0.75,-0.3202563076101743,2.181742422927143,2.5620504608813945,geyer_initial_positive_sequence
3,360.0,smax,8,7.875,5.988269783501742,1.772875816993464,1.772875816993464,8.86437908496732,5,4.512442396313364,-5.75,-0.9602105796638958,5.446099521676041,2.421400592195911,geyer_initial_positive_sequence
3,360.0,largest_component_fraction,8,0.1789772727272727,0.1360970405341305,1.772875816993464,1.772875816993464,8.86437908496732,5,4.512442396313364,-0.13068181818181815,-0.9602105796638957,0.12377498912900091,2.421400592195911,geyer_initial_positive_sequence
3,360.0,energy,36,-1899.9471999999998,602.0924307579361,3.3921568627450975,3.3921568627450975,3.3921568627450975,1,10.612716763005782,137.67733333333354,0.2286647801900121,347.2594483781868,1.6169866599150833,geyer_initial_positive_sequence
